flow_id,src_ip,dst_ip,src_port,dst_port,protocol,pkts_in,bytes_in,duration,entropy,is_attack,attack_type
f1185,198.18.0.90,10.0.0.5,53,61842,UDP,80806,48499662,1.13,0.1,True,udp_amplification
f1048,198.18.0.105,10.0.0.5,53,63069,UDP,83512,49742001,1.11,0.1,True,udp_amplification
f1126,198.18.0.94,10.0.0.5,53,63712,UDP,89215,55213819,1.17,0.08,True,udp_amplification
f1021,198.18.0.104,10.0.0.5,53,65383,UDP,83768,47862803,1.05,0.08,True,udp_amplification
f0985,198.18.0.101,10.0.0.5,53,61531,UDP,84346,50510819,1.07,0.08,True,udp_amplification
f1045,198.18.0.110,10.0.0.5,53,65000,UDP,82015,50727029,1.0,0.11,True,udp_amplification
f1067,198.18.0.91,10.0.0.5,53,63785,UDP,92247,55268972,1.07,0.08,True,udp_amplification
f0984,198.18.0.96,10.0.0.5,53,61457,UDP,91161,50219074,0.99,0.1,True,udp_amplification
f1136,198.18.0.101,10.0.0.5,53,61391,UDP,93511,55254949,0.82,0.07,True,udp_amplification
f1179,198.18.0.92,10.0.0.5,53,60843,UDP,85486,48213330,1.12,0.1,True,udp_amplification
f1139,198.18.0.101,10.0.0.5,53,60369,UDP,88226,52155203,1.18,0.1,True,udp_amplification
f1095,198.18.0.109,10.0.0.5,53,62242,UDP,93957,54835243,1.18,0.12,True,udp_amplification
f0965,198.18.0.95,10.0.0.5,53,61310,UDP,90348,55824331,1.08,0.07,True,udp_amplification
f1041,198.18.0.108,10.0.0.5,53,62723,UDP,87654,50293005,1.24,0.08,True,udp_amplification
f0997,198.18.0.106,10.0.0.5,53,62620,UDP,87329,50001496,0.96,0.1,True,udp_amplification
f0991,198.18.0.93,10.0.0.5,53,62728,UDP,92072,51514188,1.1,0.08,True,udp_amplification
f1026,198.18.0.110,10.0.0.5,53,60130,UDP,90299,54245565,1.15,0.11,True,udp_amplification
f1079,198.18.0.108,10.0.0.5,53,60456,UDP,85184,46877686,0.94,0.11,True,udp_amplification
f1066,198.18.0.92,10.0.0.5,53,62164,UDP,82189,45853029,0.89,0.1,True,udp_amplification
f1166,198.18.0.92,10.0.0.5,53,64674,UDP,87993,50801149,1.29,0.11,True,udp_amplification
f1155,198.18.0.96,10.0.0.5,53,64808,UDP,91396,52912109,1.23,0.07,True,udp_amplification
f1196,198.18.0.108,10.0.0.5,53,65369,UDP,91520,56400818,1.18,0.08,True,udp_amplification
f1080,198.18.0.94,10.0.0.5,53,64347,UDP,83872,48131625,1.2,0.11,True,udp_amplification
f1054,198.18.0.97,10.0.0.5,53,63919,UDP,82298,46709841,1.29,0.12,True,udp_amplification
f1089,198.18.0.100,10.0.0.5,53,60311,UDP,87710,52985766,1.18,0.12,True,udp_amplification
f1180,198.18.0.104,10.0.0.5,53,63968,UDP,81538,48589333,0.88,0.11,True,udp_amplification
f0975,198.18.0.96,10.0.0.5,53,61426,UDP,87584,50477748,0.97,0.12,True,udp_amplification
f1157,198.18.0.108,10.0.0.5,53,61053,UDP,88368,49521546,1.0,0.09,True,udp_amplification
f1065,198.18.0.97,10.0.0.5,53,65233,UDP,88865,51461159,1.3,0.11,True,udp_amplification
f1144,198.18.0.97,10.0.0.5,53,60867,UDP,88114,49951116,1.15,0.09,True,udp_amplification
f1003,198.18.0.97,10.0.0.5,53,61126,UDP,87239,49001261,1.12,0.12,True,udp_amplification
f1085,198.18.0.93,10.0.0.5,53,64312,UDP,82240,47417797,1.22,0.08,True,udp_amplification
f1145,198.18.0.105,10.0.0.5,53,64812,UDP,86776,48320529,1.13,0.07,True,udp_amplification
f0968,198.18.0.102,10.0.0.5,53,65219,UDP,83543,46376701,0.9,0.11,True,udp_amplification
f1158,198.18.0.108,10.0.0.5,53,63694,UDP,81335,50136168,1.12,0.09,True,udp_amplification
f1049,198.18.0.90,10.0.0.5,53,60500,UDP,92528,55068993,1.21,0.09,True,udp_amplification
f1198,198.18.0.99,10.0.0.5,53,61554,UDP,89219,50974783,1.23,0.1,True,udp_amplification
f1019,198.18.0.104,10.0.0.5,53,60328,UDP,85424,47432282,1.25,0.11,True,udp_amplification
f1062,198.18.0.100,10.0.0.5,53,60018,UDP,85734,50642352,0.85,0.12,True,udp_amplification
f1197,198.18.0.90,10.0.0.5,53,61073,UDP,85370,50876970,1.15,0.1,True,udp_amplification
f1147,198.18.0.110,10.0.0.5,53,61467,UDP,87887,50328750,0.89,0.09,True,udp_amplification
f1146,198.18.0.98,10.0.0.5,53,62867,UDP,90126,50373691,1.14,0.07,True,udp_amplification
f1032,198.18.0.105,10.0.0.5,53,62039,UDP,90838,52847565,0.88,0.12,True,udp_amplification
f1149,198.18.0.92,10.0.0.5,53,62908,UDP,92360,53381575,1.14,0.1,True,udp_amplification
f1162,198.18.0.96,10.0.0.5,53,63184,UDP,80957,46495654,1.05,0.07,True,udp_amplification
f1086,198.18.0.108,10.0.0.5,53,62403,UDP,80382,49141651,0.87,0.08,True,udp_amplification
f0982,198.18.0.110,10.0.0.5,53,64652,UDP,94107,57487134,1.27,0.08,True,udp_amplification
f1129,198.18.0.101,10.0.0.5,53,64155,UDP,85650,48113117,0.82,0.08,True,udp_amplification
f1097,198.18.0.108,10.0.0.5,53,64618,UDP,92886,55145685,1.05,0.1,True,udp_amplification
f1104,198.18.0.91,10.0.0.5,53,64187,UDP,82143,49336000,1.17,0.07,True,udp_amplification
f1027,198.18.0.109,10.0.0.5,53,61988,UDP,82677,49523683,0.93,0.11,True,udp_amplification
f1103,198.18.0.92,10.0.0.5,53,62558,UDP,91557,51943586,0.88,0.08,True,udp_amplification
f1195,198.18.0.95,10.0.0.5,53,61096,UDP,86781,52827078,0.87,0.12,True,udp_amplification
f1092,198.18.0.95,10.0.0.5,53,62711,UDP,91918,56477538,0.88,0.07,True,udp_amplification
f1132,198.18.0.99,10.0.0.5,53,64942,UDP,89695,53538298,1.21,0.1,True,udp_amplification
f1011,198.18.0.110,10.0.0.5,53,65385,UDP,87137,53490366,1.08,0.12,True,udp_amplification
f1124,198.18.0.93,10.0.0.5,53,62432,UDP,86316,50132431,1.16,0.09,True,udp_amplification
f0995,198.18.0.96,10.0.0.5,53,60635,UDP,94043,51876085,1.27,0.07,True,udp_amplification
f0962,198.18.0.102,10.0.0.5,53,64745,UDP,94234,52498211,0.92,0.07,True,udp_amplification
f1078,198.18.0.107,10.0.0.5,53,60846,UDP,86045,50858110,1.1,0.11,True,udp_amplification
f1173,198.18.0.94,10.0.0.5,53,62527,UDP,94010,56604782,1.03,0.07,True,udp_amplification
f1177,198.18.0.108,10.0.0.5,53,62699,UDP,93677,57919709,0.8,0.11,True,udp_amplification
f1148,198.18.0.94,10.0.0.5,53,64600,UDP,91756,53695487,1.26,0.11,True,udp_amplification
f0994,198.18.0.96,10.0.0.5,53,65248,UDP,81370,47506484,1.2,0.12,True,udp_amplification
f1115,198.18.0.100,10.0.0.5,53,63736,UDP,87498,52920415,1.03,0.11,True,udp_amplification
f1028,198.18.0.109,10.0.0.5,53,64329,UDP,89426,52333172,1.13,0.08,True,udp_amplification
f1160,198.18.0.106,10.0.0.5,53,65140,UDP,87964,51788032,1.06,0.1,True,udp_amplification
f1087,198.18.0.97,10.0.0.5,53,62634,UDP,80997,47392936,1.29,0.1,True,udp_amplification
f1190,198.18.0.99,10.0.0.5,53,65100,UDP,82061,49160334,1.19,0.09,True,udp_amplification
f0993,198.18.0.108,10.0.0.5,53,62448,UDP,83831,50682542,0.89,0.07,True,udp_amplification
f1163,198.18.0.101,10.0.0.5,53,64615,UDP,89350,54615521,1.29,0.08,True,udp_amplification
f1107,198.18.0.109,10.0.0.5,53,61544,UDP,82358,48302107,1.13,0.12,True,udp_amplification
f1181,198.18.0.102,10.0.0.5,53,63472,UDP,93028,55091437,1.2,0.08,True,udp_amplification
f1083,198.18.0.92,10.0.0.5,53,61404,UDP,94863,58265560,0.81,0.09,True,udp_amplification
f0979,198.18.0.94,10.0.0.5,53,63953,UDP,80959,49616018,1.14,0.09,True,udp_amplification
f1064,198.18.0.107,10.0.0.5,53,65087,UDP,92477,51203518,1.26,0.09,True,udp_amplification
f1119,198.18.0.97,10.0.0.5,53,60403,UDP,86255,51209449,1.09,0.09,True,udp_amplification
f1052,198.18.0.107,10.0.0.5,53,61405,UDP,91261,55928203,0.82,0.12,True,udp_amplification
f1167,198.18.0.110,10.0.0.5,53,60139,UDP,93524,54727314,1.01,0.09,True,udp_amplification
f0970,198.18.0.97,10.0.0.5,53,61001,UDP,89065,50091965,0.88,0.07,True,udp_amplification
f1154,198.18.0.100,10.0.0.5,53,60978,UDP,86673,51548408,0.97,0.11,True,udp_amplification
f1187,198.18.0.104,10.0.0.5,53,62703,UDP,83291,46715508,0.93,0.09,True,udp_amplification
f1174,198.18.0.102,10.0.0.5,53,61695,UDP,92566,54305072,1.15,0.09,True,udp_amplification
f1141,198.18.0.110,10.0.0.5,53,62815,UDP,91125,54924654,1.01,0.08,True,udp_amplification
f0988,198.18.0.102,10.0.0.5,53,64047,UDP,82713,48555777,1.25,0.08,True,udp_amplification
f1186,198.18.0.93,10.0.0.5,53,65407,UDP,88037,50646443,0.97,0.1,True,udp_amplification
f1055,198.18.0.95,10.0.0.5,53,62527,UDP,88766,52797720,1.21,0.09,True,udp_amplification
f1024,198.18.0.105,10.0.0.5,53,61430,UDP,89103,51964967,0.92,0.11,True,udp_amplification
f1164,198.18.0.93,10.0.0.5,53,61098,UDP,91989,51099952,0.93,0.08,True,udp_amplification
f1109,198.18.0.97,10.0.0.5,53,61657,UDP,87880,48857063,1.24,0.09,True,udp_amplification
f1018,198.18.0.103,10.0.0.5,53,62510,UDP,87928,48600508,0.88,0.07,True,udp_amplification
f0972,198.18.0.97,10.0.0.5,53,60800,UDP,90197,51803552,0.81,0.11,True,udp_amplification
f1008,198.18.0.110,10.0.0.5,53,62237,UDP,80679,46639407,0.83,0.1,True,udp_amplification
f1112,198.18.0.96,10.0.0.5,53,60714,UDP,80888,48253568,1.14,0.1,True,udp_amplification
f1191,198.18.0.95,10.0.0.5,53,64910,UDP,84785,51352902,1.1,0.1,True,udp_amplification
f0967,198.18.0.101,10.0.0.5,53,61244,UDP,80509,44313222,0.88,0.1,True,udp_amplification
f1178,198.18.0.92,10.0.0.5,53,64605,UDP,88283,52672617,1.01,0.08,True,udp_amplification
f1000,198.18.0.90,10.0.0.5,53,65328,UDP,92023,50657337,1.13,0.08,True,udp_amplification
f0976,198.18.0.96,10.0.0.5,53,64180,UDP,84817,51695581,1.06,0.08,True,udp_amplification
f1040,198.18.0.92,10.0.0.5,53,60862,UDP,83332,47412796,0.95,0.08,True,udp_amplification
f1138,198.18.0.90,10.0.0.5,53,60566,UDP,88118,51785551,0.97,0.09,True,udp_amplification
f1176,198.18.0.90,10.0.0.5,53,61989,UDP,81324,45388185,1.06,0.11,True,udp_amplification
f1072,198.18.0.106,10.0.0.5,53,62638,UDP,81109,48688775,0.98,0.09,True,udp_amplification
f1033,198.18.0.99,10.0.0.5,53,60024,UDP,85463,52827386,1.23,0.11,True,udp_amplification
f1123,198.18.0.103,10.0.0.5,53,60116,UDP,82347,47461197,0.81,0.08,True,udp_amplification
f1113,198.18.0.95,10.0.0.5,53,60547,UDP,83645,48763847,1.08,0.07,True,udp_amplification
f0973,198.18.0.108,10.0.0.5,53,60112,UDP,90864,54893652,1.04,0.09,True,udp_amplification
f1046,198.18.0.108,10.0.0.5,53,64884,UDP,82844,50795407,1.13,0.08,True,udp_amplification
f1188,198.18.0.91,10.0.0.5,53,62044,UDP,86792,50479438,0.85,0.1,True,udp_amplification
f1200,198.18.0.92,10.0.0.5,53,61947,UDP,87868,53455016,1.29,0.11,True,udp_amplification
f1170,198.18.0.104,10.0.0.5,53,63061,UDP,86835,50618856,1.12,0.09,True,udp_amplification
f1059,198.18.0.94,10.0.0.5,53,60523,UDP,92287,53638235,0.95,0.08,True,udp_amplification
f1068,198.18.0.110,10.0.0.5,53,63708,UDP,90133,52065513,0.99,0.1,True,udp_amplification
f0966,198.18.0.101,10.0.0.5,53,61477,UDP,93103,51387847,0.99,0.07,True,udp_amplification
f1182,198.18.0.109,10.0.0.5,53,62488,UDP,86306,49844051,1.0,0.11,True,udp_amplification
f1016,198.18.0.92,10.0.0.5,53,64787,UDP,88189,53416163,1.0,0.09,True,udp_amplification
f1063,198.18.0.90,10.0.0.5,53,62083,UDP,82273,49437870,0.9,0.09,True,udp_amplification
f1161,198.18.0.103,10.0.0.5,53,61838,UDP,89937,55700515,1.17,0.07,True,udp_amplification
f1075,198.18.0.105,10.0.0.5,53,63914,UDP,88254,49592619,0.91,0.09,True,udp_amplification
f1116,198.18.0.91,10.0.0.5,53,61704,UDP,86184,49278342,0.97,0.09,True,udp_amplification
f1192,198.18.0.90,10.0.0.5,53,60604,UDP,88279,50023923,1.05,0.08,True,udp_amplification
f1081,198.18.0.102,10.0.0.5,53,63485,UDP,85825,51814690,1.12,0.1,True,udp_amplification
f1090,198.18.0.101,10.0.0.5,53,62643,UDP,93483,54342449,1.25,0.12,True,udp_amplification
f0974,198.18.0.110,10.0.0.5,53,60648,UDP,80127,47991340,1.15,0.1,True,udp_amplification
f1168,198.18.0.102,10.0.0.5,53,60036,UDP,93711,54979454,1.13,0.08,True,udp_amplification
f0969,198.18.0.90,10.0.0.5,53,64863,UDP,92449,55284624,1.14,0.08,True,udp_amplification
f1093,198.18.0.108,10.0.0.5,53,65244,UDP,93398,56236142,1.21,0.09,True,udp_amplification
f1074,198.18.0.105,10.0.0.5,53,64987,UDP,87709,52522520,0.91,0.11,True,udp_amplification
f1114,198.18.0.103,10.0.0.5,53,64085,UDP,80514,47553551,1.26,0.09,True,udp_amplification
f1199,198.18.0.100,10.0.0.5,53,63752,UDP,90992,55475274,1.21,0.11,True,udp_amplification
f1121,198.18.0.92,10.0.0.5,53,62550,UDP,90695,55889321,0.84,0.09,True,udp_amplification
f1169,198.18.0.96,10.0.0.5,53,62853,UDP,86882,52578221,0.89,0.07,True,udp_amplification
f1058,198.18.0.103,10.0.0.5,53,61985,UDP,91884,50706548,1.2,0.1,True,udp_amplification
f0986,198.18.0.91,10.0.0.5,53,61343,UDP,91655,53302952,0.88,0.08,True,udp_amplification
f1013,198.18.0.107,10.0.0.5,53,60657,UDP,92095,54908614,0.81,0.1,True,udp_amplification
f1150,198.18.0.106,10.0.0.5,53,60575,UDP,91142,50461320,1.25,0.09,True,udp_amplification
f1153,198.18.0.102,10.0.0.5,53,62055,UDP,80706,47584025,1.01,0.11,True,udp_amplification
f1165,198.18.0.90,10.0.0.5,53,60906,UDP,87908,50082042,1.09,0.11,True,udp_amplification
f1133,198.18.0.109,10.0.0.5,53,64770,UDP,85869,52948448,0.99,0.11,True,udp_amplification
f1118,198.18.0.91,10.0.0.5,53,61144,UDP,85869,51865413,1.16,0.08,True,udp_amplification
f1143,198.18.0.91,10.0.0.5,53,65203,UDP,93065,55688556,1.13,0.09,True,udp_amplification
f1061,198.18.0.104,10.0.0.5,53,60684,UDP,85540,47100616,0.84,0.11,True,udp_amplification
f1100,198.18.0.103,10.0.0.5,53,64622,UDP,89344,53607731,1.27,0.08,True,udp_amplification
f1084,198.18.0.95,10.0.0.5,53,65433,UDP,81426,45108850,1.05,0.08,True,udp_amplification
f1043,198.18.0.99,10.0.0.5,53,63101,UDP,88707,53250945,0.89,0.1,True,udp_amplification
f1117,198.18.0.98,10.0.0.5,53,61655,UDP,84099,51549828,1.05,0.1,True,udp_amplification
f0996,198.18.0.100,10.0.0.5,53,60225,UDP,89966,52768064,1.19,0.07,True,udp_amplification
f1047,198.18.0.96,10.0.0.5,53,62647,UDP,94392,55226642,1.02,0.08,True,udp_amplification
f0964,198.18.0.109,10.0.0.5,53,62029,UDP,93640,56680198,0.9,0.12,True,udp_amplification
f0989,198.18.0.104,10.0.0.5,53,64141,UDP,91135,50293766,1.17,0.07,True,udp_amplification
f1025,198.18.0.96,10.0.0.5,53,61760,UDP,87513,53996586,1.11,0.11,True,udp_amplification
f1044,198.18.0.109,10.0.0.5,53,60911,UDP,83893,49110685,1.25,0.07,True,udp_amplification
f1053,198.18.0.106,10.0.0.5,53,60751,UDP,84261,48256251,0.9,0.07,True,udp_amplification
f0998,198.18.0.91,10.0.0.5,53,61906,UDP,82683,48645914,1.01,0.09,True,udp_amplification
f1036,198.18.0.100,10.0.0.5,53,61450,UDP,86134,49775549,0.9,0.11,True,udp_amplification
f1007,198.18.0.95,10.0.0.5,53,62480,UDP,81195,49691798,1.1,0.09,True,udp_amplification
f0981,198.18.0.106,10.0.0.5,53,60079,UDP,80763,47943107,1.13,0.11,True,udp_amplification
f1039,198.18.0.110,10.0.0.5,53,62510,UDP,84520,48061800,0.98,0.11,True,udp_amplification
f1050,198.18.0.110,10.0.0.5,53,60616,UDP,87613,50125667,0.86,0.09,True,udp_amplification
f1099,198.18.0.92,10.0.0.5,53,62805,UDP,84410,46650310,0.8,0.1,True,udp_amplification
f1035,198.18.0.94,10.0.0.5,53,60752,UDP,84027,47803958,0.83,0.08,True,udp_amplification
f1034,198.18.0.103,10.0.0.5,53,61592,UDP,86396,51332512,0.83,0.08,True,udp_amplification
f1073,198.18.0.100,10.0.0.5,53,65404,UDP,92121,54529017,1.23,0.08,True,udp_amplification
f1171,198.18.0.106,10.0.0.5,53,62534,UDP,86415,51280728,0.94,0.11,True,udp_amplification
f0971,198.18.0.93,10.0.0.5,53,61498,UDP,88999,52655039,1.01,0.08,True,udp_amplification
f1127,198.18.0.91,10.0.0.5,53,61427,UDP,91423,55906309,1.25,0.09,True,udp_amplification
f0961,198.18.0.110,10.0.0.5,53,61927,UDP,80770,49229848,1.29,0.08,True,udp_amplification
f1122,198.18.0.104,10.0.0.5,53,60187,UDP,90728,53203035,0.97,0.11,True,udp_amplification
f1131,198.18.0.109,10.0.0.5,53,60693,UDP,82961,48747129,1.07,0.11,True,udp_amplification
f1120,198.18.0.97,10.0.0.5,53,61544,UDP,88804,52685532,1.18,0.08,True,udp_amplification
f1082,198.18.0.99,10.0.0.5,53,63833,UDP,91742,50554932,1.11,0.08,True,udp_amplification
f0992,198.18.0.103,10.0.0.5,53,63624,UDP,83093,48651289,1.24,0.11,True,udp_amplification
f1134,198.18.0.102,10.0.0.5,53,65380,UDP,81101,48858470,1.15,0.08,True,udp_amplification
f1069,198.18.0.110,10.0.0.5,53,60552,UDP,88278,53960523,0.88,0.12,True,udp_amplification
f1105,198.18.0.98,10.0.0.5,53,63339,UDP,85802,48036388,1.0,0.08,True,udp_amplification
f1183,198.18.0.103,10.0.0.5,53,62673,UDP,87866,49403807,0.84,0.08,True,udp_amplification
f1071,198.18.0.107,10.0.0.5,53,63466,UDP,90512,52795468,1.22,0.08,True,udp_amplification
f1009,198.18.0.104,10.0.0.5,53,60401,UDP,94022,57970904,1.2,0.11,True,udp_amplification
f1076,198.18.0.96,10.0.0.5,53,63194,UDP,89417,52116342,1.21,0.1,True,udp_amplification
f1130,198.18.0.101,10.0.0.5,53,64474,UDP,90158,50888525,1.03,0.08,True,udp_amplification
f1037,198.18.0.106,10.0.0.5,53,64559,UDP,94314,54616498,1.0,0.11,True,udp_amplification
f1070,198.18.0.102,10.0.0.5,53,60113,UDP,84684,47078749,1.22,0.08,True,udp_amplification
f1020,198.18.0.98,10.0.0.5,53,62867,UDP,82112,50244472,1.13,0.1,True,udp_amplification
f1077,198.18.0.93,10.0.0.5,53,60330,UDP,87267,50651371,1.03,0.11,True,udp_amplification
f1110,198.18.0.101,10.0.0.5,53,62391,UDP,93570,56297228,1.14,0.07,True,udp_amplification
f1017,198.18.0.90,10.0.0.5,53,60789,UDP,94098,53982419,0.93,0.09,True,udp_amplification
f1108,198.18.0.109,10.0.0.5,53,60540,UDP,90797,51327166,1.05,0.08,True,udp_amplification
f1038,198.18.0.91,10.0.0.5,53,62320,UDP,86874,48887154,0.91,0.09,True,udp_amplification
f1193,198.18.0.103,10.0.0.5,53,62197,UDP,85374,47677646,1.09,0.09,True,udp_amplification
f1057,198.18.0.102,10.0.0.5,53,60935,UDP,86811,47826544,1.01,0.11,True,udp_amplification
f1042,198.18.0.110,10.0.0.5,53,64540,UDP,87832,52251972,0.88,0.11,True,udp_amplification
f1101,198.18.0.107,10.0.0.5,53,62791,UDP,92120,52728706,1.24,0.08,True,udp_amplification
f1094,198.18.0.95,10.0.0.5,53,61292,UDP,80841,44928224,1.05,0.09,True,udp_amplification
f1030,198.18.0.102,10.0.0.5,53,62841,UDP,84070,49684321,0.92,0.11,True,udp_amplification
f1060,198.18.0.91,10.0.0.5,53,63160,UDP,88501,54330791,1.1,0.11,True,udp_amplification
f1015,198.18.0.100,10.0.0.5,53,63333,UDP,81635,50595381,1.27,0.08,True,udp_amplification
f1091,198.18.0.107,10.0.0.5,53,62888,UDP,87516,53623118,1.04,0.11,True,udp_amplification
f1194,198.18.0.101,10.0.0.5,53,63608,UDP,89410,49734111,1.0,0.07,True,udp_amplification
f0980,198.18.0.98,10.0.0.5,53,60436,UDP,82304,48338185,0.89,0.07,True,udp_amplification
f1002,198.18.0.105,10.0.0.5,53,61338,UDP,83805,47981308,1.16,0.07,True,udp_amplification
f1005,198.18.0.92,10.0.0.5,53,61583,UDP,82137,45237918,0.85,0.11,True,udp_amplification
f1159,198.18.0.102,10.0.0.5,53,64749,UDP,93855,56475866,0.96,0.11,True,udp_amplification
f0990,198.18.0.107,10.0.0.5,53,63370,UDP,81815,45645061,1.02,0.12,True,udp_amplification
f1031,198.18.0.107,10.0.0.5,53,63410,UDP,82144,49262404,1.1,0.1,True,udp_amplification
f1184,198.18.0.105,10.0.0.5,53,65006,UDP,89527,52469940,0.97,0.08,True,udp_amplification
f1189,198.18.0.104,10.0.0.5,53,60549,UDP,80893,46581485,1.05,0.1,True,udp_amplification
f0977,198.18.0.100,10.0.0.5,53,62332,UDP,94904,57366451,0.86,0.12,True,udp_amplification
f1125,198.18.0.103,10.0.0.5,53,62340,UDP,85008,51603906,1.04,0.08,True,udp_amplification
f1128,198.18.0.105,10.0.0.5,53,61383,UDP,89554,51021703,1.02,0.09,True,udp_amplification
f1096,198.18.0.95,10.0.0.5,53,61712,UDP,89217,53351380,1.22,0.09,True,udp_amplification
f1010,198.18.0.104,10.0.0.5,53,64642,UDP,90949,52523173,1.07,0.12,True,udp_amplification
f1088,198.18.0.110,10.0.0.5,53,62000,UDP,86640,49917209,0.97,0.11,True,udp_amplification
f1151,198.18.0.101,10.0.0.5,53,63406,UDP,85693,49282058,1.03,0.1,True,udp_amplification
f1156,198.18.0.101,10.0.0.5,53,60611,UDP,85475,49496249,0.89,0.08,True,udp_amplification
f1056,198.18.0.98,10.0.0.5,53,65176,UDP,83368,50198740,1.29,0.1,True,udp_amplification
f1098,198.18.0.106,10.0.0.5,53,62780,UDP,90101,49888155,0.83,0.08,True,udp_amplification
f1111,198.18.0.110,10.0.0.5,53,63521,UDP,84609,47049254,1.13,0.08,True,udp_amplification
