flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_in,bytes_out,pkts_in,pkts_out,tcp_flags,flow_rate_bps,packet_rate_pps,entropy,ja3_hash,is_attack,attack_type,timestamp,metadata
benign_flow_001979,192.168.1.222,1.1.1.1,42314,53,UDP,0.0421,397,49,1,1,UDP,84750.59,47.51,3.1179,,False,BENIGN,2026-08-26T14:19:04.832815+00:00,"{""service"": ""DNS"", ""domain"": ""github.com""}"
benign_flow_000671,192.168.1.254,198.51.100.82,36818,443,TCP,5.3148,1290,221,3,3,SYN-ACK-FIN-PSH,2274.4,1.13,3.7459,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:07.299021+00:00,"{""service"": ""HTTPS"", ""domain"": ""openai.com""}"
benign_flow_000967,192.168.1.209,198.51.100.234,56076,22,TCP,118.742,2785,12009,214,53,SYN-ACK-PSH,996.72,2.25,4.2402,,False,BENIGN,2026-08-26T14:18:20.680260+00:00,"{""service"": ""SSH"", ""domain"": null}"
benign_flow_002022,192.168.1.10,8.8.8.8,45825,53,UDP,0.0037,309,62,1,1,UDP,802162.16,540.54,2.8803,,False,BENIGN,2026-08-26T14:19:06.434585+00:00,"{""service"": ""DNS"", ""domain"": ""zoom.us""}"
benign_flow_000271,192.168.1.182,198.51.100.76,42248,443,TCP,11.8423,1196,76,3,3,SYN-ACK-FIN-PSH,859.29,0.51,3.5627,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:49.507902+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000422,192.168.1.94,198.51.100.36,55036,443,TCP,5.2787,958,78,3,3,SYN-ACK-FIN-PSH,1570.08,1.14,3.7666,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:56.720784+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_000047,192.168.1.163,198.51.100.149,39139,443,TCP,2.2421,870,183,3,3,SYN-ACK-FIN-PSH,3757.19,2.68,4.2251,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:37.571956+00:00,"{""service"": ""HTTPS"", ""domain"": ""spotify.com""}"
benign_flow_002066,192.168.1.185,8.8.8.8,34167,53,UDP,0.0046,242,81,1,1,UDP,561739.13,434.78,2.5628,,False,BENIGN,2026-08-26T14:19:08.233999+00:00,"{""service"": ""DNS"", ""domain"": ""amazon.com""}"
benign_flow_001723,192.168.1.222,198.51.100.4,51656,22,TCP,53.035,20146,44813,167,53,SYN-ACK-PSH,9798.66,4.15,4.0966,,False,BENIGN,2026-08-26T14:18:53.620134+00:00,"{""service"": ""SSH"", ""domain"": null}"
f1152,198.18.0.108,10.0.0.5,53,62470,UDP,1.23,52758645,44,91097,1,UDP,343145658.54,74062.6,0.09,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.753067+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000119,192.168.1.229,198.51.100.60,46327,443,TCP,1.4873,1656,314,3,3,SYN-ACK-FIN-PSH,10596.38,4.03,3.9121,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:41.919348+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_001825,192.168.1.118,198.51.100.76,55904,443,TCP,5.6577,5341,597,3,3,SYN-ACK-FIN-PSH,8396.34,1.06,3.6219,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:57.816398+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000757,192.168.1.45,198.51.100.23,41484,443,TCP,9.6826,1640,181,3,3,SYN-ACK-FIN-PSH,1504.55,0.62,3.5819,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:12.216102+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000607,192.168.1.50,198.51.100.37,33937,443,TCP,7.1552,2815,334,3,3,SYN-ACK-FIN-PSH,3520.8,0.84,3.4756,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:05.018231+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
f0864,45.33.12.218,10.0.0.5,80,62912,TCP,0.86,1973707,44,44810,1,SYN,18360065.12,52104.65,0.09,,True,SYN_FLOOD,2026-08-26T16:17:35.754345+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000650,192.168.1.172,198.51.100.94,45795,443,TCP,5.4813,3620,312,3,3,SYN-ACK-FIN-PSH,5738.78,1.09,3.7416,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:06.627415+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
benign_flow_000705,192.168.1.25,198.51.100.241,59726,443,TCP,9.1989,816,193,3,3,SYN-ACK-FIN-PSH,877.5,0.65,4.4554,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:09.086262+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_002278,192.168.1.161,198.51.100.250,50100,443,TCP,8.4816,1464,225,3,3,SYN-ACK-FIN-PSH,1593.1,0.71,4.0803,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:17.948590+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_001990,192.168.1.120,198.51.100.173,56367,443,TCP,10.5127,836,115,3,3,SYN-ACK-FIN-PSH,723.7,0.57,4.1969,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:05.190499+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_002043,192.168.1.68,198.51.100.76,60535,443,TCP,7.1422,689,183,3,3,SYN-ACK-FIN-PSH,976.73,0.84,4.0412,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:07.165996+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
benign_flow_001532,192.168.1.59,1.1.1.1,41441,53,UDP,0.0386,408,83,1,1,UDP,101761.66,51.81,3.3801,,False,BENIGN,2026-08-26T14:18:45.170218+00:00,"{""service"": ""DNS"", ""domain"": ""youtube.com""}"
benign_flow_001074,192.168.1.49,198.51.100.211,40466,443,TCP,6.4347,793,130,3,3,SYN-ACK-FIN-PSH,1147.53,0.93,4.1898,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:25.285232+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000002,192.168.1.8,198.51.100.145,39283,443,TCP,6.5796,940,116,3,3,SYN-ACK-FIN-PSH,1283.97,0.91,3.7338,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:35.615137+00:00,"{""service"": ""HTTPS"", ""domain"": ""notion.so""}"
benign_flow_001180,192.168.1.118,198.51.100.127,38462,443,TCP,0.6692,1379,112,3,3,SYN-ACK-FIN-PSH,17824.27,8.97,3.4346,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:29.953167+00:00,"{""service"": ""HTTPS"", ""domain"": ""spotify.com""}"
f0902,45.33.12.247,10.0.0.5,80,64420,TCP,0.92,1944048,44,44044,1,SYN,16904765.22,47873.91,0.11,,True,SYN_FLOOD,2026-08-26T16:17:35.753781+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000068,192.168.1.171,198.51.100.150,44860,443,TCP,8.0346,1277,215,3,3,SYN-ACK-FIN-PSH,1485.57,0.75,3.8222,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:38.932746+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000491,192.168.1.250,198.51.100.196,53252,443,TCP,7.8328,6844,1492,5,3,SYN-ACK-FIN-PSH,8513.94,1.02,3.5289,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:59.878317+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000924,192.168.1.208,198.51.100.225,33118,22,TCP,26.284,91240,57572,202,145,SYN-ACK-PSH,45293.56,13.2,4.3734,,False,BENIGN,2026-08-26T14:18:19.312401+00:00,"{""service"": ""SSH"", ""domain"": null}"
benign_flow_001863,192.168.1.35,198.51.100.232,45585,443,TCP,2.7626,2532,752,3,3,SYN-ACK-FIN-PSH,9509.88,2.17,3.4734,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:59.339462+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_000953,192.168.1.90,198.51.100.163,52597,443,TCP,10.5035,667,152,3,3,SYN-ACK-FIN-PSH,623.79,0.57,3.89,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:20.041022+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
benign_flow_002119,192.168.1.196,198.51.100.148,59141,443,TCP,3.8556,2010,118,3,3,SYN-ACK-FIN-PSH,4415.4,1.56,4.4174,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:10.739312+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
f0793,45.33.12.229,10.0.0.5,80,62955,TCP,0.93,2074356,44,47110,1,SYN,17843922.58,50655.91,0.1,,True,SYN_FLOOD,2026-08-26T16:17:35.752952+00:00,"{""vector"": ""syn_flood""}"
f0768,45.33.12.224,10.0.0.5,80,62755,TCP,0.72,2066964,44,47458,1,SYN,22966266.67,65913.89,0.12,,True,SYN_FLOOD,2026-08-26T16:17:35.753545+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001742,192.168.1.205,198.51.100.31,34425,80,TCP,5.6732,578,148,2,2,SYN-ACK-FIN-PSH,1023.76,0.71,2.8374,,False,BENIGN,2026-08-26T14:18:54.738322+00:00,"{""service"": ""HTTP"", ""domain"": ""openai.com""}"
benign_flow_001256,192.168.1.45,198.51.100.220,37943,443,TCP,9.5172,943,264,3,3,SYN-ACK-FIN-PSH,1014.58,0.63,4.3465,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:32.963089+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000165,192.168.1.165,198.51.100.105,44672,443,TCP,2.1732,1255,140,3,3,SYN-ACK-FIN-PSH,5135.28,2.76,4.1291,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:44.229789+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_001273,192.168.1.227,198.51.100.185,51670,443,TCP,2.7312,3466,366,3,3,SYN-ACK-FIN-PSH,11224.37,2.2,3.4315,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:33.814731+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
f0863,45.33.12.234,10.0.0.5,80,62649,TCP,0.9,1957618,44,44153,1,SYN,17401048.89,49058.89,0.1,,True,SYN_FLOOD,2026-08-26T16:17:35.754662+00:00,"{""vector"": ""syn_flood""}"
f1093,198.18.0.108,10.0.0.5,53,65244,UDP,1.21,56236142,44,93398,1,UDP,371809203.31,77188.43,0.09,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.754472+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000150,192.168.1.37,1.1.1.1,34477,53,UDP,0.0258,265,106,1,1,UDP,115038.76,77.52,2.5231,,False,BENIGN,2026-08-26T14:17:43.549934+00:00,"{""service"": ""DNS"", ""domain"": ""notion.so""}"
benign_flow_000654,192.168.1.236,198.51.100.37,39297,443,TCP,0.7273,2684,565,3,3,SYN-ACK-FIN-PSH,35737.66,8.25,4.3915,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:06.730232+00:00,"{""service"": ""HTTPS"", ""domain"": ""notion.so""}"
f0923,45.33.12.249,10.0.0.5,80,60532,TCP,1.13,2081263,44,47489,1,SYN,14734605.31,42025.66,0.1,,True,SYN_FLOOD,2026-08-26T16:17:35.755046+00:00,"{""vector"": ""syn_flood""}"
f1083,198.18.0.92,10.0.0.5,53,61404,UDP,0.81,58265560,44,94863,1,UDP,575462320.99,117114.81,0.09,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.753805+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_001705,192.168.1.140,8.8.8.8,43260,53,UDP,0.0135,232,116,1,1,UDP,206222.22,148.15,2.5466,,False,BENIGN,2026-08-26T14:18:52.768991+00:00,"{""service"": ""DNS"", ""domain"": ""openai.com""}"
f0976,198.18.0.96,10.0.0.5,53,64180,UDP,1.06,51695581,44,84817,1,UDP,390155328.3,80016.04,0.08,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.754094+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000176,192.168.1.25,198.51.100.130,53771,443,TCP,9.5926,3308,218,3,3,SYN-ACK-FIN-PSH,2940.6,0.63,4.2648,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:44.476009+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
f1062,198.18.0.100,10.0.0.5,53,60018,UDP,0.85,50642352,44,85734,1,UDP,476633901.18,100863.53,0.12,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.753464+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000571,192.168.1.107,198.51.100.63,53112,443,TCP,1.0699,2027,567,3,3,SYN-ACK-FIN-PSH,19396.21,5.61,3.6499,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:03.192061+00:00,"{""service"": ""HTTPS"", ""domain"": ""openai.com""}"
benign_flow_001601,192.168.1.142,198.51.100.244,48288,443,TCP,5.5569,1337,92,3,3,SYN-ACK-FIN-PSH,2057.26,1.08,4.3166,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:48.526156+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
f0995,198.18.0.96,10.0.0.5,53,60635,UDP,1.27,51876085,44,94043,1,UDP,326778488.19,74049.61,0.07,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.753647+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_001871,192.168.1.3,198.51.100.48,38962,80,TCP,4.947,664,81,2,2,SYN-ACK-FIN-PSH,1204.77,0.81,3.5256,,False,BENIGN,2026-08-26T14:18:59.583301+00:00,"{""service"": ""HTTP"", ""domain"": ""apple.com""}"
benign_flow_001684,192.168.1.160,198.51.100.70,60509,443,TCP,13.7866,3593,301,3,3,SYN-ACK-FIN-PSH,2259.59,0.44,4.3509,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:52.015266+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
f0648,45.33.12.249,10.0.0.5,80,62437,TCP,0.7,2024750,44,46060,1,SYN,23140000.0,65800.0,0.11,,True,SYN_FLOOD,2026-08-26T16:17:35.755002+00:00,"{""vector"": ""syn_flood""}"
f1154,198.18.0.100,10.0.0.5,53,60978,UDP,0.97,51548408,44,86673,1,UDP,425141509.28,89353.61,0.11,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.753875+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_001517,192.168.1.24,198.51.100.12,38181,80,TCP,0.584,333,102,2,2,SYN-ACK-FIN-PSH,5958.9,6.85,2.8395,,False,BENIGN,2026-08-26T14:18:44.656655+00:00,"{""service"": ""HTTP"", ""domain"": ""google.com""}"
benign_flow_000527,192.168.1.37,198.51.100.81,55329,443,TCP,14.438,914,156,3,3,SYN-ACK-FIN-PSH,592.88,0.42,4.5709,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:01.327731+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
f1169,198.18.0.96,10.0.0.5,53,62853,UDP,0.89,52578221,44,86882,1,UDP,472613222.47,97620.22,0.07,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.754495+00:00,"{""vector"": ""udp_amplification""}"
f0841,45.33.12.240,10.0.0.5,80,61319,TCP,1.04,1940916,44,43697,1,SYN,14930123.08,42016.35,0.09,,True,SYN_FLOOD,2026-08-26T16:17:35.754856+00:00,"{""vector"": ""syn_flood""}"
f1132,198.18.0.99,10.0.0.5,53,64942,UDP,1.21,53538298,44,89695,1,UDP,353972218.18,74128.1,0.1,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.753615+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000894,192.168.1.153,198.51.100.58,36260,80,TCP,0.9656,642,153,2,2,SYN-ACK-FIN-PSH,6586.58,4.14,3.7429,,False,BENIGN,2026-08-26T14:18:17.902138+00:00,"{""service"": ""HTTP"", ""domain"": ""notion.so""}"
benign_flow_000531,192.168.1.36,10.0.10.1,60494,53,UDP,0.0299,439,105,1,1,UDP,145551.84,66.89,2.6208,,False,BENIGN,2026-08-26T14:18:01.387202+00:00,"{""service"": ""DNS"", ""domain"": ""wikipedia.org""}"
benign_flow_000470,192.168.1.99,10.0.10.1,42156,53,UDP,0.0431,398,104,1,1,UDP,93178.65,46.4,3.4419,,False,BENIGN,2026-08-26T14:17:59.019702+00:00,"{""service"": ""DNS"", ""domain"": ""youtube.com""}"
benign_flow_000052,192.168.1.37,198.51.100.40,40345,443,TCP,6.0858,1388,391,3,3,SYN-ACK-FIN-PSH,2338.56,0.99,3.7971,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:37.852821+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000166,192.168.1.62,198.51.100.201,53908,443,TCP,8.8213,1526,321,3,3,SYN-ACK-FIN-PSH,1675.04,0.68,4.2149,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:44.255734+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
f0817,45.33.12.222,10.0.0.5,80,60559,TCP,1.01,1912601,44,44398,1,SYN,15149314.85,43958.42,0.09,,True,SYN_FLOOD,2026-08-26T16:17:35.753124+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001873,192.168.1.30,198.51.100.130,47072,443,TCP,1.2927,2406,514,3,3,SYN-ACK-FIN-PSH,18070.7,4.64,4.1062,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:59.590912+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
benign_flow_002099,192.168.1.35,198.51.100.49,44582,22,TCP,4.741,14669,20903,116,180,SYN-ACK-PSH,60024.47,62.43,4.2567,,False,BENIGN,2026-08-26T14:19:09.816263+00:00,"{""service"": ""SSH"", ""domain"": null}"
benign_flow_001566,192.168.1.6,8.8.8.8,53910,53,UDP,0.0114,271,107,1,1,UDP,265263.16,175.44,3.5382,,False,BENIGN,2026-08-26T14:18:47.037356+00:00,"{""service"": ""DNS"", ""domain"": ""zoom.us""}"
f1035,198.18.0.94,10.0.0.5,53,60752,UDP,0.83,47803958,44,84027,1,UDP,460761040.96,101237.35,0.08,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.754759+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000867,192.168.1.98,198.51.100.145,52626,443,TCP,2.3449,1202,270,3,3,SYN-ACK-FIN-PSH,5021.96,2.56,3.6276,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:16.755754+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
f0666,45.33.12.213,10.0.0.5,80,60576,TCP,1.08,2050337,44,46762,1,SYN,15187681.48,43298.15,0.11,,True,SYN_FLOOD,2026-08-26T16:17:35.753711+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000614,192.168.1.180,198.51.100.96,50902,443,TCP,2.0379,2867,723,3,3,SYN-ACK-FIN-PSH,14092.94,2.94,4.3493,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:05.116746+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_000455,192.168.1.176,1.1.1.1,51997,53,UDP,0.007,321,48,1,1,UDP,421714.29,285.71,2.4811,,False,BENIGN,2026-08-26T14:17:58.305836+00:00,"{""service"": ""DNS"", ""domain"": ""youtube.com""}"
benign_flow_000209,192.168.1.21,198.51.100.236,51254,80,TCP,1.3172,1749,272,2,2,SYN-ACK-FIN-PSH,12274.52,3.04,3.3367,,False,BENIGN,2026-08-26T14:17:46.306737+00:00,"{""service"": ""HTTP"", ""domain"": ""apple.com""}"
f1160,198.18.0.106,10.0.0.5,53,65140,UDP,1.06,51788032,44,87964,1,UDP,390853071.7,82984.91,0.1,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.753723+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000463,192.168.1.150,198.51.100.27,43431,443,TCP,3.8998,1722,145,3,3,SYN-ACK-FIN-PSH,3829.94,1.54,3.7233,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:58.730434+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
benign_flow_000344,192.168.1.217,198.51.100.127,60890,443,TCP,4.4409,831,250,3,3,SYN-ACK-FIN-PSH,1947.35,1.35,4.2925,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:52.724723+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_001323,192.168.1.96,198.51.100.95,40458,443,TCP,4.7455,1697,369,3,3,SYN-ACK-FIN-PSH,3482.88,1.26,4.3929,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:36.378003+00:00,"{""service"": ""HTTPS"", ""domain"": ""openai.com""}"
f0800,45.33.12.218,10.0.0.5,80,65067,TCP,0.75,1976819,44,44775,1,SYN,21086069.33,59700.0,0.1,,True,SYN_FLOOD,2026-08-26T16:17:35.754780+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001706,192.168.1.227,198.51.100.128,39939,80,TCP,3.5748,1201,342,2,2,SYN-ACK-FIN-PSH,3453.06,1.12,3.061,,False,BENIGN,2026-08-26T14:18:52.815545+00:00,"{""service"": ""HTTP"", ""domain"": ""cloudflare.com""}"
benign_flow_000067,192.168.1.144,198.51.100.196,40642,443,TCP,11.5224,957,132,3,3,SYN-ACK-FIN-PSH,756.09,0.52,3.5117,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:38.909428+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
benign_flow_001680,192.168.1.68,198.51.100.59,33017,443,TCP,12.9738,2745,390,3,3,SYN-ACK-FIN-PSH,1933.13,0.46,4.3892,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:51.856166+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
f1149,198.18.0.92,10.0.0.5,53,62908,UDP,1.14,53381575,44,92360,1,UDP,374607543.86,81017.54,0.1,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.753502+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_001880,192.168.1.162,198.51.100.190,33195,443,TCP,13.5956,3900,549,3,3,SYN-ACK-FIN-PSH,2617.91,0.44,4.2351,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:59.811544+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
f0949,45.33.12.247,10.0.0.5,80,61301,TCP,1.09,1950808,44,43726,1,SYN,14317856.88,40115.6,0.1,,True,SYN_FLOOD,2026-08-26T16:17:35.754680+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001827,192.168.1.243,198.51.100.124,43721,443,TCP,12.798,1068,329,3,3,SYN-ACK-FIN-PSH,873.26,0.47,4.4961,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:57.829735+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_001801,192.168.1.19,198.51.100.217,46693,443,TCP,13.3034,1521,419,3,3,SYN-ACK-FIN-PSH,1166.62,0.45,4.5466,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:56.860290+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
f0773,45.33.12.250,10.0.0.5,80,62235,TCP,1.15,2032946,44,45623,1,SYN,14142233.04,39672.17,0.11,,True,SYN_FLOOD,2026-08-26T16:17:35.753128+00:00,"{""vector"": ""syn_flood""}"
