flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_in,bytes_out,pkts_in,pkts_out,tcp_flags,flow_rate_bps,packet_rate_pps,entropy,ja3_hash,is_attack,attack_type,timestamp,metadata
benign_flow_002097,192.168.1.238,198.51.100.183,58113,443,TCP,1.7156,1924,391,3,3,SYN-ACK-FIN-PSH,10795.06,3.5,3.6006,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:42.598535+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000640,192.168.1.207,198.51.100.61,60127,443,TCP,5.0494,734,102,3,3,SYN-ACK-FIN-PSH,1324.51,1.19,4.1753,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:39.300126+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
f01250,45.65.172.235,10.0.10.20,80,41805,TCP,2.47,2239402,44,42676,1,SYN,7253123.89,17277.73,0.05,,True,SYN_FLOOD,2026-08-27T14:45:09.264216+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000838,192.168.1.54,8.8.8.8,39507,53,UDP,0.0372,296,84,1,1,UDP,81720.43,53.76,3.1978,,False,BENIGN,2026-08-27T12:45:48.557921+00:00,"{""service"": ""DNS"", ""domain"": ""apple.com""}"
benign_flow_001869,192.168.1.217,198.51.100.63,46500,443,TCP,2.1543,1033,82,3,3,SYN-ACK-FIN-PSH,4140.56,2.79,3.8441,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:32.654319+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_000117,192.168.1.22,198.51.100.84,52700,443,TCP,8.5375,3041,882,3,3,SYN-ACK-FIN-PSH,3676.02,0.7,4.2546,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:14.685696+00:00,"{""service"": ""HTTPS"", ""domain"": ""wikipedia.org""}"
benign_flow_002341,192.168.1.110,198.51.100.159,38957,443,TCP,4.3382,2494,248,3,3,SYN-ACK-FIN-PSH,5056.48,1.38,3.6549,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:53.741325+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_002989,192.168.1.202,198.51.100.149,54605,443,TCP,2.7039,6518,1024,5,3,SYN-ACK-FIN-PSH,22314.43,2.96,3.8119,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:47:22.539085+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000300,192.168.1.161,198.51.100.64,47969,443,TCP,13.0684,1736,103,3,3,SYN-ACK-FIN-PSH,1125.77,0.46,4.3126,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:23.721551+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
benign_flow_000076,192.168.1.122,198.51.100.76,33837,80,TCP,0.5156,994,188,2,2,SYN-ACK-FIN-PSH,18339.8,7.76,3.0334,,False,BENIGN,2026-08-27T12:45:12.430916+00:00,"{""service"": ""HTTP"", ""domain"": ""cloudflare.com""}"
benign_flow_001585,192.168.1.205,198.51.100.115,41916,443,TCP,5.9556,1820,270,3,3,SYN-ACK-FIN-PSH,2807.44,1.01,3.8506,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:21.068967+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_002323,192.168.1.36,198.51.100.222,47954,443,TCP,9.6336,1756,168,3,3,SYN-ACK-FIN-PSH,1597.74,0.62,3.7093,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:52.632847+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_002281,192.168.1.153,198.51.100.234,52455,443,TCP,8.0026,885,249,3,3,SYN-ACK-FIN-PSH,1133.63,0.75,3.6584,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:51.222184+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000951,192.168.1.186,198.51.100.136,41249,443,TCP,1.8327,1715,446,3,3,SYN-ACK-FIN-PSH,9433.08,3.27,3.6687,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:53.086177+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
f01636,185.102.144.208,10.0.0.5,80,39373,TCP,0.99,1928475,44,30280,1,SYN,15583636.36,30585.86,0.08,,True,SYN_FLOOD,2026-08-27T14:45:09.269341+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000489,192.168.1.62,198.51.100.164,46994,123,UDP,0.7037,78,380,5,3,UDP,5206.76,11.37,2.7146,,False,BENIGN,2026-08-27T12:45:32.905483+00:00,"{""service"": ""NTP"", ""domain"": null}"
benign_flow_000722,192.168.1.233,198.51.100.226,41393,443,TCP,4.6211,1084,118,3,3,SYN-ACK-FIN-PSH,2080.89,1.3,4.4712,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:43.701682+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
f01526,141.21.157.84,10.0.20.100,80,10396,TCP,1.78,5165125,44,99862,1,SYN,23214044.94,56102.25,0.12,,True,SYN_FLOOD,2026-08-27T14:45:09.269709+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001261,192.168.1.245,198.51.100.250,34275,443,TCP,4.1485,813,169,3,3,SYN-ACK-FIN-PSH,1893.7,1.45,4.128,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:06.370167+00:00,"{""service"": ""HTTPS"", ""domain"": ""wikipedia.org""}"
benign_flow_001911,192.168.1.73,198.51.100.235,34797,443,TCP,5.2552,873,278,3,3,SYN-ACK-FIN-PSH,1752.17,1.14,3.583,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:34.488040+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_002329,192.168.1.206,198.51.100.18,44760,443,TCP,9.9113,1069,347,3,3,SYN-ACK-FIN-PSH,1142.94,0.61,3.4814,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:52.989026+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
f02023,203.43.42.114,10.0.20.100,11211,65212,UDP,1.32,25724750,44,102899,1,UDP,155907575.76,77953.79,0.06,,True,UDP_AMPLIFICATION,2026-08-27T14:45:09.268021+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_002883,192.168.1.112,198.51.100.129,52733,443,TCP,0.5185,767,45,3,3,SYN-ACK-FIN-PSH,12528.45,11.57,3.555,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:47:17.710420+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_001983,192.168.1.140,198.51.100.211,39174,443,TCP,12.7343,2447,582,3,3,SYN-ACK-FIN-PSH,1902.89,0.47,4.4002,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:38.004089+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_001246,192.168.1.86,198.51.100.131,34969,443,TCP,14.0749,2234,137,3,3,SYN-ACK-FIN-PSH,1347.65,0.43,3.4672,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:05.585831+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
benign_flow_000924,192.168.1.208,198.51.100.225,33118,22,TCP,26.284,91240,57572,202,145,SYN-ACK-PSH,45293.56,13.2,4.3734,,False,BENIGN,2026-08-27T12:45:52.404218+00:00,"{""service"": ""SSH"", ""domain"": null}"
benign_flow_000880,192.168.1.98,10.0.10.1,49809,53,UDP,0.0223,323,79,1,1,UDP,144215.25,89.69,2.8044,,False,BENIGN,2026-08-27T12:45:50.375454+00:00,"{""service"": ""DNS"", ""domain"": ""wikipedia.org""}"
f01731,195.123.139.236,10.0.20.100,443,42227,TCP,2.47,3295301,44,58049,1,SYN,10673039.68,23501.62,0.13,,True,SYN_FLOOD,2026-08-27T14:45:09.267703+00:00,"{""vector"": ""syn_flood""}"
f02089,198.186.5.183,10.0.20.100,123,62605,UDP,1.03,110048400,44,91707,1,UDP,854744854.37,89035.92,0.05,,True,UDP_AMPLIFICATION,2026-08-27T14:45:09.267470+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_002753,192.168.1.24,198.51.100.173,56105,443,TCP,8.948,4146,1313,3,3,SYN-ACK-FIN-PSH,4880.64,0.67,3.7637,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:47:11.688248+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
f02303,185.220.101.143,10.0.0.5,80,53434,TCP,210.28,849,44,61,1,SYN,32.3,0.29,0.26,,True,SLOWLORIS,2026-08-27T14:45:09.266558+00:00,"{""vector"": ""slowloris""}"
benign_flow_000196,192.168.1.207,198.51.100.39,42285,123,UDP,1.1092,637,91,6,2,UDP,5250.63,7.21,3.0528,,False,BENIGN,2026-08-27T12:45:18.655089+00:00,"{""service"": ""NTP"", ""domain"": null}"
benign_flow_001298,192.168.1.59,10.0.10.1,37750,53,UDP,0.0202,387,114,1,1,UDP,198415.84,99.01,2.6426,,False,BENIGN,2026-08-27T12:46:08.419604+00:00,"{""service"": ""DNS"", ""domain"": ""google.com""}"
f01464,185.138.118.145,10.0.10.20,8080,27498,TCP,1.22,3264665,44,80209,1,SYN,21407639.34,65745.08,0.13,,True,SYN_FLOOD,2026-08-27T14:45:09.270643+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000399,192.168.1.75,10.0.10.1,54542,53,UDP,0.0187,270,51,1,1,UDP,137326.2,106.95,3.548,,False,BENIGN,2026-08-27T12:45:28.627530+00:00,"{""service"": ""DNS"", ""domain"": ""youtube.com""}"
benign_flow_001075,192.168.1.49,198.51.100.38,59590,443,TCP,10.1807,815,207,3,3,SYN-ACK-FIN-PSH,803.09,0.59,3.6404,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:58.402531+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000903,192.168.1.153,198.51.100.113,37636,80,TCP,1.554,441,124,2,2,SYN-ACK-FIN-PSH,2908.62,2.57,3.2886,,False,BENIGN,2026-08-27T12:45:51.582899+00:00,"{""service"": ""HTTP"", ""domain"": ""openai.com""}"
benign_flow_002493,192.168.1.153,198.51.100.35,59822,443,TCP,9.3168,43416,2974,34,8,SYN-ACK-FIN-PSH,39833.42,4.51,4.5232,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:47:00.850545+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
f01492,45.221.242.14,10.0.0.5,443,26188,TCP,1.51,2635821,44,43830,1,SYN,13964614.57,29026.49,0.09,,True,SYN_FLOOD,2026-08-27T14:45:09.269772+00:00,"{""vector"": ""syn_flood""}"
f02184,185.220.101.152,10.0.0.5,80,51519,TCP,94.01,807,44,59,1,SYN,68.67,0.63,0.24,,True,SLOWLORIS,2026-08-27T14:45:09.267785+00:00,"{""vector"": ""slowloris""}"
benign_flow_001202,192.168.1.74,198.51.100.211,54878,443,TCP,1.1504,867,172,3,3,SYN-ACK-FIN-PSH,7225.31,5.22,3.986,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:03.941332+00:00,"{""service"": ""HTTPS"", ""domain"": ""openai.com""}"
benign_flow_001888,192.168.1.234,1.1.1.1,47857,53,UDP,0.0121,271,50,1,1,UDP,212231.4,165.29,2.8728,,False,BENIGN,2026-08-27T12:46:33.301063+00:00,"{""service"": ""DNS"", ""domain"": ""apple.com""}"
f02389,185.220.101.141,10.0.10.20,80,65348,TCP,132.22,571,44,62,1,SYN,34.55,0.47,0.24,,True,SLOWLORIS,2026-08-27T14:45:09.269785+00:00,"{""vector"": ""slowloris""}"
benign_flow_001391,192.168.1.249,198.51.100.176,41014,80,TCP,3.1028,749,274,2,2,SYN-ACK-FIN-PSH,2637.62,1.29,3.7027,,False,BENIGN,2026-08-27T12:46:12.294932+00:00,"{""service"": ""HTTP"", ""domain"": ""google.com""}"
f02077,203.110.137.52,10.0.10.20,53,45229,UDP,3.16,29790000,44,119160,1,UDP,75417721.52,37708.86,0.11,,True,UDP_AMPLIFICATION,2026-08-27T14:45:09.267762+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000829,192.168.1.235,198.51.100.68,33047,80,TCP,5.8684,366,119,2,2,SYN-ACK-FIN-PSH,661.17,0.68,3.6219,,False,BENIGN,2026-08-27T12:45:48.244817+00:00,"{""service"": ""HTTP"", ""domain"": ""slack.com""}"
benign_flow_001108,192.168.1.202,10.0.10.1,56866,53,UDP,0.0258,130,52,1,1,UDP,56434.11,77.52,3.543,,False,BENIGN,2026-08-27T12:45:59.821161+00:00,"{""service"": ""DNS"", ""domain"": ""spotify.com""}"
benign_flow_000358,192.168.1.122,198.51.100.34,57046,443,TCP,13.0561,2249,219,3,3,SYN-ACK-FIN-PSH,1512.24,0.46,4.1853,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:26.823229+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
f01624,141.174.173.100,10.0.0.5,80,63879,TCP,0.42,4362084,44,103746,1,SYN,83087314.29,247014.29,0.08,,True,SYN_FLOOD,2026-08-27T14:45:09.266125+00:00,"{""vector"": ""syn_flood""}"
benign_flow_002179,192.168.1.136,198.51.100.243,60104,443,TCP,6.1326,947,270,3,3,SYN-ACK-FIN-PSH,1587.58,0.98,3.5006,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:46.730545+00:00,"{""service"": ""HTTPS"", ""domain"": ""spotify.com""}"
f01751,91.38.15.148,10.0.0.5,443,41908,TCP,1.43,3941351,44,84444,1,SYN,22049516.08,59051.75,0.05,,True,SYN_FLOOD,2026-08-27T14:45:09.267200+00:00,"{""vector"": ""syn_flood""}"
f01743,194.207.68.248,10.0.20.100,8080,21617,TCP,0.9,2409752,44,51746,1,SYN,21420017.78,57495.56,0.06,,True,SYN_FLOOD,2026-08-27T14:45:09.264121+00:00,"{""vector"": ""syn_flood""}"
benign_flow_002865,192.168.1.183,198.51.100.60,55051,123,UDP,0.2329,864,50,3,6,UDP,31395.45,38.64,2.7689,,False,BENIGN,2026-08-27T12:47:17.021274+00:00,"{""service"": ""NTP"", ""domain"": null}"
f01307,91.58.100.90,10.0.0.5,8080,36187,TCP,2.46,2603566,44,59668,1,SYN,8466881.3,24255.28,0.11,,True,SYN_FLOOD,2026-08-27T14:45:09.266460+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001074,192.168.1.49,198.51.100.211,40466,443,TCP,6.4347,793,130,3,3,SYN-ACK-FIN-PSH,1147.53,0.93,4.1898,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:58.377049+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000846,192.168.1.103,8.8.8.8,33119,53,UDP,0.0325,133,77,1,1,UDP,51692.31,61.54,2.5638,,False,BENIGN,2026-08-27T12:45:48.975587+00:00,"{""service"": ""DNS"", ""domain"": ""youtube.com""}"
benign_flow_002896,192.168.1.154,198.51.100.196,35537,443,TCP,13.2399,847,207,3,3,SYN-ACK-FIN-PSH,636.86,0.45,4.2145,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:47:18.381089+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
f01692,91.192.7.188,10.0.20.100,8080,7447,TCP,0.82,4110800,44,64735,1,SYN,40105365.85,78945.12,0.09,,True,SYN_FLOOD,2026-08-27T14:45:09.269883+00:00,"{""vector"": ""syn_flood""}"
f01472,185.170.196.254,10.0.20.100,8080,33603,TCP,0.45,6122635,44,108909,1,SYN,108846844.44,242020.0,0.11,,True,SYN_FLOOD,2026-08-27T14:45:09.263037+00:00,"{""vector"": ""syn_flood""}"
f01529,45.115.180.50,10.0.10.20,443,45049,TCP,1.59,3362995,44,77858,1,SYN,16920729.56,48967.3,0.13,,True,SYN_FLOOD,2026-08-27T14:45:09.271033+00:00,"{""vector"": ""syn_flood""}"
benign_flow_002483,192.168.1.253,198.51.100.16,33771,443,TCP,10.6241,1593,242,3,3,SYN-ACK-FIN-PSH,1381.76,0.56,3.9192,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:47:00.390388+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
benign_flow_000792,192.168.1.144,198.51.100.231,55590,443,TCP,11.4414,967,105,3,3,SYN-ACK-FIN-PSH,749.56,0.52,4.1789,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:46.561786+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_001215,192.168.1.99,10.0.10.1,56537,53,UDP,0.0419,247,55,1,1,UDP,57661.1,47.73,3.2991,,False,BENIGN,2026-08-27T12:46:04.446151+00:00,"{""service"": ""DNS"", ""domain"": ""wikipedia.org""}"
benign_flow_001060,192.168.1.239,198.51.100.177,37589,443,TCP,8.1461,1177,333,3,3,SYN-ACK-FIN-PSH,1482.92,0.74,3.5951,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:57.734120+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
f01879,192.182.15.84,10.0.10.20,1900,45525,UDP,0.92,5053905,44,112309,1,UDP,43947000.0,122075.0,0.08,,True,UDP_AMPLIFICATION,2026-08-27T14:45:09.263186+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_002344,192.168.1.33,198.51.100.9,32891,123,UDP,0.8098,630,450,4,4,UDP,10669.3,9.88,2.4396,,False,BENIGN,2026-08-27T12:46:53.800080+00:00,"{""service"": ""NTP"", ""domain"": null}"
benign_flow_002603,192.168.1.131,198.51.100.102,60149,443,TCP,10.9659,1003,179,3,3,SYN-ACK-FIN-PSH,862.31,0.55,3.4275,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:47:05.525774+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_002833,192.168.1.125,198.51.100.109,54205,443,TCP,2.7881,1346,121,3,3,SYN-ACK-FIN-PSH,4209.32,2.15,3.5126,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:47:15.754413+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_000733,192.168.1.110,198.51.100.25,57556,443,TCP,9.1893,1350,290,3,3,SYN-ACK-FIN-PSH,1427.75,0.65,3.5115,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:45:44.055185+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_002435,192.168.1.79,198.51.100.34,43603,443,TCP,7.999,921,83,3,3,SYN-ACK-FIN-PSH,1004.13,0.75,4.4054,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:57.961004+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_000569,192.168.1.85,1.1.1.1,48742,53,UDP,0.0224,108,48,1,1,UDP,55714.29,89.29,2.8217,,False,BENIGN,2026-08-27T12:45:36.165520+00:00,"{""service"": ""DNS"", ""domain"": ""netflix.com""}"
f01231,194.42.176.133,10.0.20.100,80,12037,TCP,0.97,2221124,44,44533,1,SYN,18318548.45,45910.31,0.12,,True,SYN_FLOOD,2026-08-27T14:45:09.263982+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001573,192.168.1.231,198.51.100.37,40347,443,TCP,7.813,1273,406,3,3,SYN-ACK-FIN-PSH,1719.19,0.77,4.2863,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:20.510582+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
f02258,185.220.101.54,10.0.10.20,80,52846,TCP,272.85,317,44,65,1,SYN,9.29,0.24,0.18,,True,SLOWLORIS,2026-08-27T14:45:09.266796+00:00,"{""vector"": ""slowloris""}"
benign_flow_002474,192.168.1.239,198.51.100.218,59536,80,TCP,4.1743,6157,2312,4,4,SYN-ACK-FIN-PSH,16230.75,1.92,2.8043,,False,BENIGN,2026-08-27T12:46:59.988167+00:00,"{""service"": ""HTTP"", ""domain"": ""spotify.com""}"
f01272,195.218.188.187,10.0.10.20,8080,10271,TCP,2.02,2201789,44,37811,1,SYN,8719956.44,18718.32,0.09,,True,SYN_FLOOD,2026-08-27T14:45:09.266926+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000005,192.168.1.160,1.1.1.1,51686,53,UDP,0.005,435,69,1,1,UDP,806400.0,400.0,3.1935,,False,BENIGN,2026-08-27T12:45:08.748471+00:00,"{""service"": ""DNS"", ""domain"": ""slack.com""}"
f02263,185.220.101.123,10.0.20.100,80,41856,TCP,133.71,437,44,72,1,SYN,26.15,0.54,0.25,,True,SLOWLORIS,2026-08-27T14:45:09.271394+00:00,"{""vector"": ""slowloris""}"
benign_flow_001990,192.168.1.120,198.51.100.173,56367,443,TCP,10.5127,836,115,3,3,SYN-ACK-FIN-PSH,723.7,0.57,4.1969,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-27T12:46:38.282316+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
