flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_in,bytes_out,pkts_in,pkts_out,tcp_flags,flow_rate_bps,packet_rate_pps,entropy,ja3_hash,is_attack,attack_type,timestamp,metadata
benign_flow_001885,192.168.1.223,198.51.100.157,34107,443,TCP,1.836,708,198,3,3,SYN-ACK-FIN-PSH,3947.71,3.27,4.3422,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:00.022268+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
f0984,198.18.0.96,10.0.0.5,53,61457,UDP,0.99,50219074,44,91161,1,UDP,405810698.99,92081.82,0.1,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.753180+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000558,192.168.1.62,198.51.100.97,47576,443,TCP,2.6367,757,177,3,3,SYN-ACK-FIN-PSH,2833.85,2.28,3.8491,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:02.645734+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
benign_flow_000429,192.168.1.12,10.0.10.1,43387,53,UDP,0.0436,435,58,1,1,UDP,90458.72,45.87,3.1603,,False,BENIGN,2026-08-26T14:17:57.144795+00:00,"{""service"": ""DNS"", ""domain"": ""cloudflare.com""}"
benign_flow_000230,192.168.1.216,198.51.100.218,35203,443,TCP,2.0971,740,98,3,3,SYN-ACK-FIN-PSH,3196.8,2.86,4.1568,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:47.298977+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000562,192.168.1.170,198.51.100.192,43007,443,TCP,4.7343,17046,1859,11,4,SYN-ACK-FIN-PSH,31945.59,3.17,3.6311,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:02.836395+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_000695,192.168.1.40,198.51.100.51,33675,443,TCP,8.1703,2359,218,3,3,SYN-ACK-FIN-PSH,2523.29,0.73,3.9234,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:08.570145+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_000352,192.168.1.119,1.1.1.1,39918,53,UDP,0.0311,229,104,1,1,UDP,85659.16,64.31,3.3892,,False,BENIGN,2026-08-26T14:17:53.245197+00:00,"{""service"": ""DNS"", ""domain"": ""wikipedia.org""}"
f1093,198.18.0.108,10.0.0.5,53,65244,UDP,1.21,56236142,44,93398,1,UDP,371809203.31,77188.43,0.09,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.754472+00:00,"{""vector"": ""udp_amplification""}"
f0859,45.33.12.226,10.0.0.5,80,63537,TCP,1.1,1823430,44,42284,1,SYN,13261309.09,38440.0,0.09,,True,SYN_FLOOD,2026-08-26T16:17:35.753605+00:00,"{""vector"": ""syn_flood""}"
benign_flow_002265,192.168.1.223,198.51.100.248,60915,443,TCP,2.5014,6055,1690,5,3,SYN-ACK-FIN-PSH,24770.13,3.2,4.535,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:17.269989+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_000399,192.168.1.75,10.0.10.1,54542,53,UDP,0.0187,270,51,1,1,UDP,137326.2,106.95,3.548,,False,BENIGN,2026-08-26T14:17:55.535713+00:00,"{""service"": ""DNS"", ""domain"": ""youtube.com""}"
benign_flow_000310,192.168.1.177,198.51.100.163,53893,443,TCP,14.4592,5463,837,4,3,SYN-ACK-FIN-PSH,3485.67,0.48,3.6373,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:50.975569+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_000982,192.168.1.147,198.51.100.146,34238,443,TCP,4.6437,1170,119,3,3,SYN-ACK-FIN-PSH,2220.64,1.29,4.5322,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:21.412755+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
benign_flow_001874,192.168.1.251,198.51.100.122,38255,443,TCP,0.7593,823,248,3,3,SYN-ACK-FIN-PSH,11284.08,7.9,3.4604,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:59.628784+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
f0800,45.33.12.218,10.0.0.5,80,65067,TCP,0.75,1976819,44,44775,1,SYN,21086069.33,59700.0,0.1,,True,SYN_FLOOD,2026-08-26T16:17:35.754780+00:00,"{""vector"": ""syn_flood""}"
f0978,198.18.0.104,10.0.0.5,53,65131,UDP,1.02,53642788,44,91776,1,UDP,420727749.02,89976.47,0.08,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.752985+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000782,192.168.1.48,198.51.100.67,57943,443,TCP,2.553,4844,1127,3,3,SYN-ACK-FIN-PSH,18710.54,2.35,4.1374,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:13.275006+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
benign_flow_002152,192.168.1.32,198.51.100.7,48252,443,TCP,7.6348,736,119,3,3,SYN-ACK-FIN-PSH,895.9,0.79,3.4042,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:12.487329+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
f0809,45.33.12.223,10.0.0.5,80,64365,TCP,1.12,2052149,44,46617,1,SYN,14658207.14,41622.32,0.14,,True,SYN_FLOOD,2026-08-26T16:17:35.753279+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001009,192.168.1.130,198.51.100.150,59174,443,TCP,3.325,11196,2661,8,6,SYN-ACK-FIN-PSH,33340.15,4.21,3.9456,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:22.816242+00:00,"{""service"": ""HTTPS"", ""domain"": ""wikipedia.org""}"
benign_flow_000900,192.168.1.183,1.1.1.1,47760,53,UDP,0.0079,370,65,1,1,UDP,440506.33,253.16,3.2351,,False,BENIGN,2026-08-26T14:18:18.190770+00:00,"{""service"": ""DNS"", ""domain"": ""cloudflare.com""}"
benign_flow_001110,192.168.1.192,198.51.100.238,40574,443,TCP,1.35,3259,1069,3,3,SYN-ACK-FIN-PSH,25647.41,4.44,3.6999,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:26.788317+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
f0709,45.33.12.216,10.0.0.5,80,62239,TCP,0.94,2040180,44,46521,1,SYN,17363234.04,49490.43,0.11,,True,SYN_FLOOD,2026-08-26T16:17:35.753673+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001019,192.168.1.28,198.51.100.30,47812,443,TCP,3.8875,659,193,3,3,SYN-ACK-FIN-PSH,1753.31,1.54,3.6168,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:23.108188+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_001550,192.168.1.220,198.51.100.27,44647,443,TCP,12.8953,4638,271,3,3,SYN-ACK-FIN-PSH,3045.45,0.47,3.6191,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:46.551412+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
benign_flow_000067,192.168.1.144,198.51.100.196,40642,443,TCP,11.5224,957,132,3,3,SYN-ACK-FIN-PSH,756.09,0.52,3.5117,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:38.909428+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
benign_flow_000476,192.168.1.93,198.51.100.222,43424,443,TCP,8.0081,761,142,3,3,SYN-ACK-FIN-PSH,902.09,0.75,3.5621,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:59.192136+00:00,"{""service"": ""HTTPS"", ""domain"": ""openai.com""}"
f0930,45.33.12.236,10.0.0.5,80,61308,TCP,1.02,1947432,44,44228,1,SYN,15273976.47,43360.78,0.09,,True,SYN_FLOOD,2026-08-26T16:17:35.753029+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001091,192.168.1.220,198.51.100.134,52797,443,TCP,10.1503,1182,243,3,3,SYN-ACK-FIN-PSH,1123.12,0.59,3.533,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:25.869364+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_001676,192.168.1.148,8.8.8.8,43915,53,UDP,0.0132,159,96,1,1,UDP,154545.45,151.52,3.2214,,False,BENIGN,2026-08-26T14:18:51.739791+00:00,"{""service"": ""DNS"", ""domain"": ""spotify.com""}"
benign_flow_001137,192.168.1.185,198.51.100.182,60448,22,TCP,48.824,60749,17720,141,125,SYN-ACK-PSH,12857.45,5.45,4.6484,,False,BENIGN,2026-08-26T14:18:27.909168+00:00,"{""service"": ""SSH"", ""domain"": null}"
benign_flow_000197,192.168.1.213,198.51.100.139,41652,443,TCP,8.9734,753,94,3,3,SYN-ACK-FIN-PSH,755.12,0.67,4.1042,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:45.625179+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
benign_flow_000659,192.168.1.109,198.51.100.164,44432,443,TCP,7.5094,8021,1903,5,5,SYN-ACK-FIN-PSH,10572.35,1.33,4.3197,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:06.863464+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_002313,192.168.1.42,198.51.100.39,33360,80,TCP,0.1229,774,170,2,2,SYN-ACK-FIN-PSH,61448.33,32.55,3.2774,,False,BENIGN,2026-08-26T14:19:19.187740+00:00,"{""service"": ""HTTP"", ""domain"": ""cloudflare.com""}"
benign_flow_000965,192.168.1.21,198.51.100.159,43703,443,TCP,8.8128,4426,310,3,3,SYN-ACK-FIN-PSH,4299.2,0.68,3.6137,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:20.613136+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_002357,192.168.1.20,198.51.100.48,55215,443,TCP,13.2003,1396,159,3,3,SYN-ACK-FIN-PSH,942.4,0.45,4.3799,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:21.334476+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
f0753,45.33.12.222,10.0.0.5,80,61622,TCP,0.88,1985181,44,45832,1,SYN,18047100.0,52081.82,0.13,,True,SYN_FLOOD,2026-08-26T16:17:35.755238+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000895,192.168.1.39,198.51.100.155,42054,80,TCP,3.7451,1386,278,2,2,SYN-ACK-FIN-PSH,3554.51,1.07,3.1089,,False,BENIGN,2026-08-26T14:18:17.913256+00:00,"{""service"": ""HTTP"", ""domain"": ""openai.com""}"
benign_flow_001750,192.168.1.16,198.51.100.217,37957,443,TCP,9.1473,995,134,3,3,SYN-ACK-FIN-PSH,987.4,0.66,3.5141,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:55.071088+00:00,"{""service"": ""HTTPS"", ""domain"": ""spotify.com""}"
f0694,45.33.12.249,10.0.0.5,80,64418,TCP,0.8,2016221,44,46177,1,SYN,20162210.0,57721.25,0.11,,True,SYN_FLOOD,2026-08-26T16:17:35.754318+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001616,192.168.1.176,8.8.8.8,45605,53,UDP,0.0361,387,92,1,1,UDP,106149.58,55.4,2.5607,,False,BENIGN,2026-08-26T14:18:49.327771+00:00,"{""service"": ""DNS"", ""domain"": ""google.com""}"
benign_flow_002009,192.168.1.219,198.51.100.132,56724,80,TCP,4.5915,314,94,2,2,SYN-ACK-FIN-PSH,710.88,0.87,3.5283,,False,BENIGN,2026-08-26T14:19:05.985531+00:00,"{""service"": ""HTTP"", ""domain"": ""microsoft.com""}"
benign_flow_001036,192.168.1.28,198.51.100.9,40108,22,TCP,178.85,3862,8269,41,50,SYN-ACK-PSH,542.62,0.51,4.646,,False,BENIGN,2026-08-26T14:18:23.694948+00:00,"{""service"": ""SSH"", ""domain"": null}"
benign_flow_001593,192.168.1.40,198.51.100.92,43019,443,TCP,4.2882,1387,408,3,3,SYN-ACK-FIN-PSH,3348.72,1.4,3.7506,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:48.292398+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_001226,192.168.1.199,198.51.100.94,53420,443,TCP,9.2687,4825,381,3,3,SYN-ACK-FIN-PSH,4493.4,0.65,4.0028,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:31.728519+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_001420,192.168.1.53,198.51.100.195,52678,443,TCP,1.8336,1962,525,3,3,SYN-ACK-FIN-PSH,10850.79,3.27,3.7425,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:40.365708+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
benign_flow_000010,192.168.1.145,198.51.100.139,41377,443,TCP,5.3255,852,168,3,3,SYN-ACK-FIN-PSH,1532.25,1.13,4.5968,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:35.921604+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
f0865,45.33.12.212,10.0.0.5,80,63375,TCP,0.75,1909321,44,43257,1,SYN,20366090.67,57676.0,0.08,,True,SYN_FLOOD,2026-08-26T16:17:35.753803+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001061,192.168.1.5,1.1.1.1,34109,53,UDP,0.0375,219,72,1,1,UDP,62080.0,53.33,2.5481,,False,BENIGN,2026-08-26T14:18:24.657605+00:00,"{""service"": ""DNS"", ""domain"": ""netflix.com""}"
f1112,198.18.0.96,10.0.0.5,53,60714,UDP,1.14,48253568,44,80888,1,UDP,338621529.82,70954.39,0.1,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.754022+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_001256,192.168.1.45,198.51.100.220,37943,443,TCP,9.5172,943,264,3,3,SYN-ACK-FIN-PSH,1014.58,0.63,4.3465,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:32.963089+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000613,192.168.1.205,8.8.8.8,57810,53,UDP,0.0095,378,50,1,1,UDP,360421.05,210.53,2.4759,,False,BENIGN,2026-08-26T14:18:05.109894+00:00,"{""service"": ""DNS"", ""domain"": ""cloudflare.com""}"
benign_flow_002344,192.168.1.33,198.51.100.9,32891,123,UDP,0.8098,630,450,4,4,UDP,10669.3,9.88,2.4396,,False,BENIGN,2026-08-26T14:19:20.708263+00:00,"{""service"": ""NTP"", ""domain"": null}"
benign_flow_002386,192.168.1.239,198.51.100.41,40487,22,TCP,41.171,62815,19500,51,200,SYN-ACK-PSH,15994.75,6.1,4.3553,,False,BENIGN,2026-08-26T14:19:22.711303+00:00,"{""service"": ""SSH"", ""domain"": null}"
benign_flow_000560,192.168.1.85,198.51.100.38,57982,443,TCP,14.3953,819,77,3,3,SYN-ACK-FIN-PSH,497.94,0.42,3.6462,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:02.806593+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
benign_flow_000135,192.168.1.167,198.51.100.210,37607,123,UDP,0.2407,258,289,5,3,UDP,18180.31,33.24,2.9831,,False,BENIGN,2026-08-26T14:17:42.698199+00:00,"{""service"": ""NTP"", ""domain"": null}"
benign_flow_001517,192.168.1.24,198.51.100.12,38181,80,TCP,0.584,333,102,2,2,SYN-ACK-FIN-PSH,5958.9,6.85,2.8395,,False,BENIGN,2026-08-26T14:18:44.656655+00:00,"{""service"": ""HTTP"", ""domain"": ""google.com""}"
f0935,45.33.12.250,10.0.0.5,80,63986,TCP,0.72,2103631,44,47069,1,SYN,23373677.78,65373.61,0.08,,True,SYN_FLOOD,2026-08-26T16:17:35.754699+00:00,"{""vector"": ""syn_flood""}"
benign_flow_001059,192.168.1.135,198.51.100.181,44016,443,TCP,14.042,720,210,3,3,SYN-ACK-FIN-PSH,529.84,0.43,4.3508,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:24.637049+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
f1094,198.18.0.95,10.0.0.5,53,61292,UDP,1.05,44928224,44,80841,1,UDP,342310278.1,76991.43,0.09,,True,UDP_AMPLIFICATION,2026-08-26T16:17:35.755014+00:00,"{""vector"": ""udp_amplification""}"
benign_flow_000307,192.168.1.79,10.0.10.1,55603,53,UDP,0.0379,185,50,1,1,UDP,49604.22,52.77,2.7934,,False,BENIGN,2026-08-26T14:17:50.873216+00:00,"{""service"": ""DNS"", ""domain"": ""microsoft.com""}"
benign_flow_000041,192.168.1.67,198.51.100.13,55993,443,TCP,10.4654,1363,234,3,3,SYN-ACK-FIN-PSH,1220.78,0.57,4.2903,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:37.431353+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_002110,192.168.1.148,198.51.100.249,50062,443,TCP,10.3933,1352,329,3,3,SYN-ACK-FIN-PSH,1293.91,0.58,3.4117,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:10.184602+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000546,192.168.1.174,198.51.100.74,52792,443,TCP,2.6713,1004,125,3,3,SYN-ACK-FIN-PSH,3381.13,2.25,3.9464,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:02.078531+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
f0821,45.33.12.211,10.0.0.5,80,60592,TCP,0.88,1991648,44,46065,1,SYN,18105890.91,52346.59,0.13,,True,SYN_FLOOD,2026-08-26T16:17:35.753750+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000271,192.168.1.182,198.51.100.76,42248,443,TCP,11.8423,1196,76,3,3,SYN-ACK-FIN-PSH,859.29,0.51,3.5627,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:49.507902+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000290,192.168.1.132,198.51.100.237,39426,443,TCP,8.553,638,179,3,3,SYN-ACK-FIN-PSH,764.18,0.7,4.3159,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:50.155236+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_001403,192.168.1.84,198.51.100.202,53499,443,TCP,3.5283,1186,87,3,3,SYN-ACK-FIN-PSH,2886.38,1.7,4.3836,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:39.534136+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000621,192.168.1.126,10.0.10.1,36571,53,UDP,0.033,195,54,1,1,UDP,60363.64,60.61,3.1112,,False,BENIGN,2026-08-26T14:18:05.234943+00:00,"{""service"": ""DNS"", ""domain"": ""github.com""}"
benign_flow_002281,192.168.1.153,198.51.100.234,52455,443,TCP,8.0026,885,249,3,3,SYN-ACK-FIN-PSH,1133.63,0.75,3.6584,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:19:18.130367+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
f0696,45.33.12.237,10.0.0.5,80,61496,TCP,1.0,1977478,44,44284,1,SYN,15819824.0,44284.0,0.13,,True,SYN_FLOOD,2026-08-26T16:17:35.754828+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000705,192.168.1.25,198.51.100.241,59726,443,TCP,9.1989,816,193,3,3,SYN-ACK-FIN-PSH,877.5,0.65,4.4554,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:09.086262+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000767,192.168.1.208,198.51.100.192,51825,587,TCP,0.345,526,594,5,6,SYN-ACK-FIN,25971.01,31.88,3.2202,,False,BENIGN,2026-08-26T14:18:12.567356+00:00,"{""service"": ""SMTP"", ""domain"": null}"
benign_flow_000485,192.168.1.86,8.8.8.8,60409,53,UDP,0.0135,103,63,1,1,UDP,98370.37,148.15,2.8709,,False,BENIGN,2026-08-26T14:17:59.493445+00:00,"{""service"": ""DNS"", ""domain"": ""zoom.us""}"
benign_flow_001187,192.168.1.57,10.0.10.1,45040,53,UDP,0.0397,116,103,1,1,UDP,44130.98,50.38,3.5319,,False,BENIGN,2026-08-26T14:18:30.245248+00:00,"{""service"": ""DNS"", ""domain"": ""cloudflare.com""}"
benign_flow_001277,192.168.1.250,198.51.100.46,49371,443,TCP,11.0,771,91,3,3,SYN-ACK-FIN-PSH,626.91,0.55,3.5444,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:34.100794+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000103,192.168.1.250,198.51.100.95,50162,443,TCP,13.264,1143,278,3,3,SYN-ACK-FIN-PSH,857.06,0.45,4.533,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:40.652553+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
f0862,45.33.12.207,10.0.0.5,80,64164,TCP,1.15,1963337,44,43980,1,SYN,13657996.52,38243.48,0.09,,True,SYN_FLOOD,2026-08-26T16:17:35.755092+00:00,"{""vector"": ""syn_flood""}"
benign_flow_000247,192.168.1.160,198.51.100.99,59115,443,TCP,14.1294,758,147,3,3,SYN-ACK-FIN-PSH,512.41,0.42,3.5633,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:17:48.210581+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
benign_flow_000518,192.168.1.89,198.51.100.179,59122,443,TCP,3.1256,4187,798,3,3,SYN-ACK-FIN-PSH,12759.15,1.92,4.0456,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:18:00.851903+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
