flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_in,bytes_out,pkts_in,pkts_out,tcp_flags,flow_rate_bps,packet_rate_pps,entropy,ja3_hash,is_attack,attack_type,timestamp,metadata
flow_slowloris_000011,185.220.101.99,10.0.10.5,40010,80,TCP,135.26,35,137,1,25,PSH-ACK,8.1,0.1109,2.3081,,True,DOS_SLOWLORIS,2026-08-25T15:16:47.636437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 135.26}"
flow_slowloris_000012,185.220.101.99,10.0.10.5,40011,80,TCP,98.35,50,133,2,15,PSH-ACK,10.82,0.1525,2.5144,,True,DOS_SLOWLORIS,2026-08-25T15:16:47.805437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 98.35}"
flow_slowloris_000013,185.220.101.99,10.0.10.5,40012,80,TCP,191.88,15,168,3,21,PSH-ACK,7.0,0.0782,2.6169,,True,DOS_SLOWLORIS,2026-08-25T15:16:47.887437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 191.88}"
flow_slowloris_000014,185.220.101.99,10.0.10.5,40013,80,TCP,178.49,25,245,4,13,PSH-ACK,10.98,0.084,2.7465,,True,DOS_SLOWLORIS,2026-08-25T15:16:47.978437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 178.49}"
flow_slowloris_000015,185.220.101.99,10.0.10.5,40014,80,TCP,157.46,69,273,4,22,PSH-ACK,13.87,0.0953,3.0515,,True,DOS_SLOWLORIS,2026-08-25T15:16:48.102437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 157.46}"
flow_slowloris_000016,185.220.101.99,10.0.10.5,40015,80,TCP,204.22,38,166,2,24,PSH-ACK,6.5,0.0735,2.2718,,True,DOS_SLOWLORIS,2026-08-25T15:16:48.202437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 204.22}"
flow_slowloris_000017,185.220.101.99,10.0.10.5,40016,80,TCP,180.76,20,272,2,13,PSH-ACK,12.04,0.083,3.1908,,True,DOS_SLOWLORIS,2026-08-25T15:16:48.323437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 180.76}"
flow_slowloris_000018,185.220.101.99,10.0.10.5,40017,80,TCP,269.37,66,170,1,14,PSH-ACK,5.05,0.0557,2.6501,,True,DOS_SLOWLORIS,2026-08-25T15:16:48.508437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 269.37}"
flow_slowloris_000019,185.220.101.99,10.0.10.5,40018,80,TCP,127.09,27,161,3,8,PSH-ACK,10.13,0.118,2.5233,,True,DOS_SLOWLORIS,2026-08-25T15:16:48.641437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 127.09}"
flow_slowloris_000020,185.220.101.99,10.0.10.5,40019,80,TCP,233.14,37,268,1,11,PSH-ACK,9.2,0.0643,3.1985,,True,DOS_SLOWLORIS,2026-08-25T15:16:48.815437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 233.14}"
flow_slowloris_000021,185.220.101.99,10.0.10.5,40020,80,TCP,105.63,43,199,2,13,PSH-ACK,15.07,0.142,2.7493,,True,DOS_SLOWLORIS,2026-08-25T15:16:48.941437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 105.63}"
flow_slowloris_000022,185.220.101.99,10.0.10.5,40021,80,TCP,142.84,49,214,4,8,PSH-ACK,11.99,0.105,2.6746,,True,DOS_SLOWLORIS,2026-08-25T15:16:49.030437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 142.84}"
flow_slowloris_000023,185.220.101.99,10.0.10.5,40022,80,TCP,136.31,44,178,1,16,PSH-ACK,10.45,0.11,2.5565,,True,DOS_SLOWLORIS,2026-08-25T15:16:49.225437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 136.31}"
flow_slowloris_000024,185.220.101.99,10.0.10.5,40023,80,TCP,235.77,24,277,2,22,PSH-ACK,9.4,0.0636,2.4062,,True,DOS_SLOWLORIS,2026-08-25T15:16:49.315437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 235.77}"
flow_slowloris_000025,185.220.101.99,10.0.10.5,40024,80,TCP,283.86,70,207,2,14,PSH-ACK,5.83,0.0528,2.8872,,True,DOS_SLOWLORIS,2026-08-25T15:16:49.455437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 283.86}"
flow_slowloris_000026,185.220.101.99,10.0.10.5,40025,80,TCP,196.78,46,269,1,8,PSH-ACK,10.94,0.0762,2.4744,,True,DOS_SLOWLORIS,2026-08-25T15:16:49.619437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 196.78}"
flow_slowloris_000027,185.220.101.99,10.0.10.5,40026,80,TCP,211.65,43,188,4,19,PSH-ACK,7.11,0.0709,2.7274,,True,DOS_SLOWLORIS,2026-08-25T15:16:49.677437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 211.65}"
flow_slowloris_000028,185.220.101.99,10.0.10.5,40027,80,TCP,196.84,44,167,4,12,PSH-ACK,6.79,0.0762,2.3475,,True,DOS_SLOWLORIS,2026-08-25T15:16:49.742437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 196.84}"
flow_slowloris_000029,185.220.101.99,10.0.10.5,40028,80,TCP,92.94,0,243,4,10,PSH-ACK,20.92,0.1614,2.7133,,True,DOS_SLOWLORIS,2026-08-25T15:16:49.840437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 92.94}"
flow_slowloris_000030,185.220.101.99,10.0.10.5,40029,80,TCP,195.62,50,196,4,17,PSH-ACK,8.02,0.0767,2.613,,True,DOS_SLOWLORIS,2026-08-25T15:16:49.967437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 195.62}"
flow_slowloris_000031,185.220.101.99,10.0.10.5,40030,80,TCP,125.32,12,278,3,25,PSH-ACK,17.75,0.1197,2.3746,,True,DOS_SLOWLORIS,2026-08-25T15:16:50.106437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 125.32}"
flow_slowloris_000032,185.220.101.99,10.0.10.5,40031,80,TCP,290.37,46,217,1,25,PSH-ACK,5.98,0.0517,2.8018,,True,DOS_SLOWLORIS,2026-08-25T15:16:50.249437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 290.37}"
flow_slowloris_000033,185.220.101.99,10.0.10.5,40032,80,TCP,209.99,58,155,1,13,PSH-ACK,5.91,0.0714,2.4662,,True,DOS_SLOWLORIS,2026-08-25T15:16:50.396437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 209.99}"
flow_slowloris_000034,185.220.101.99,10.0.10.5,40033,80,TCP,232.27,33,214,1,11,PSH-ACK,7.37,0.0646,2.9206,,True,DOS_SLOWLORIS,2026-08-25T15:16:50.479437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 232.27}"
flow_slowloris_000035,185.220.101.99,10.0.10.5,40034,80,TCP,277.35,45,214,4,13,PSH-ACK,6.17,0.0541,2.8187,,True,DOS_SLOWLORIS,2026-08-25T15:16:50.544437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 277.35}"
flow_slowloris_000036,185.220.101.99,10.0.10.5,40035,80,TCP,120.0,57,224,4,24,PSH-ACK,14.93,0.125,2.1288,,True,DOS_SLOWLORIS,2026-08-25T15:16:50.612437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 120.0}"
flow_slowloris_000037,185.220.101.99,10.0.10.5,40036,80,TCP,263.75,40,132,4,17,PSH-ACK,4.0,0.0569,2.6323,,True,DOS_SLOWLORIS,2026-08-25T15:16:50.807437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 263.75}"
flow_slowloris_000038,185.220.101.99,10.0.10.5,40037,80,TCP,132.08,21,188,3,18,PSH-ACK,11.39,0.1136,2.9357,,True,DOS_SLOWLORIS,2026-08-25T15:16:50.920437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 132.08}"
flow_slowloris_000039,185.220.101.99,10.0.10.5,40038,80,TCP,94.93,34,201,2,12,PSH-ACK,16.94,0.158,3.1761,,True,DOS_SLOWLORIS,2026-08-25T15:16:51.009437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 94.93}"
flow_slowloris_000040,185.220.101.99,10.0.10.5,40039,80,TCP,151.94,38,176,1,14,PSH-ACK,9.27,0.0987,2.6263,,True,DOS_SLOWLORIS,2026-08-25T15:16:51.076437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 151.94}"
flow_slowloris_000041,185.220.101.99,10.0.10.5,40040,80,TCP,121.36,24,188,1,9,PSH-ACK,12.39,0.1236,2.7696,,True,DOS_SLOWLORIS,2026-08-25T15:16:51.214437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 121.36}"
flow_slowloris_000042,185.220.101.99,10.0.10.5,40041,80,TCP,231.92,68,225,2,8,PSH-ACK,7.76,0.0647,2.781,,True,DOS_SLOWLORIS,2026-08-25T15:16:51.349437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 231.92}"
flow_slowloris_000043,185.220.101.99,10.0.10.5,40042,80,TCP,140.56,23,139,2,19,PSH-ACK,7.91,0.1067,2.2798,,True,DOS_SLOWLORIS,2026-08-25T15:16:51.492437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 140.56}"
flow_slowloris_000044,185.220.101.99,10.0.10.5,40043,80,TCP,147.88,36,233,4,25,PSH-ACK,12.6,0.1014,2.6099,,True,DOS_SLOWLORIS,2026-08-25T15:16:51.644437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 147.88}"
flow_slowloris_000045,185.220.101.99,10.0.10.5,40044,80,TCP,182.05,48,280,3,17,PSH-ACK,12.3,0.0824,2.2797,,True,DOS_SLOWLORIS,2026-08-25T15:16:51.805437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 182.05}"
flow_slowloris_000046,185.220.101.99,10.0.10.5,40045,80,TCP,221.72,4,179,4,8,PSH-ACK,6.46,0.0677,2.6062,,True,DOS_SLOWLORIS,2026-08-25T15:16:51.960437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 221.72}"
flow_slowloris_000047,185.220.101.99,10.0.10.5,40046,80,TCP,244.25,4,137,1,12,PSH-ACK,4.49,0.0614,2.4238,,True,DOS_SLOWLORIS,2026-08-25T15:16:52.030437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 244.25}"
flow_slowloris_000048,185.220.101.99,10.0.10.5,40047,80,TCP,199.98,47,122,4,17,PSH-ACK,4.88,0.075,3.1367,,True,DOS_SLOWLORIS,2026-08-25T15:16:52.154437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 199.98}"
flow_slowloris_000049,185.220.101.99,10.0.10.5,40048,80,TCP,113.62,61,250,3,8,PSH-ACK,17.6,0.132,2.1281,,True,DOS_SLOWLORIS,2026-08-25T15:16:52.230437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 113.62}"
flow_slowloris_000050,185.220.101.99,10.0.10.5,40049,80,TCP,212.68,7,133,4,13,PSH-ACK,5.0,0.0705,2.8685,,True,DOS_SLOWLORIS,2026-08-25T15:16:52.345437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 212.68}"
flow_slowloris_000051,185.220.101.99,10.0.10.5,40050,80,TCP,243.71,72,195,2,8,PSH-ACK,6.4,0.0615,2.4116,,True,DOS_SLOWLORIS,2026-08-25T15:16:52.413437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 243.71}"
flow_slowloris_000052,185.220.101.99,10.0.10.5,40051,80,TCP,93.42,37,226,1,16,PSH-ACK,19.35,0.1606,2.1942,,True,DOS_SLOWLORIS,2026-08-25T15:16:52.516437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 93.42}"
flow_slowloris_000053,185.220.101.99,10.0.10.5,40052,80,TCP,102.39,35,130,2,10,PSH-ACK,10.16,0.1465,2.1321,,True,DOS_SLOWLORIS,2026-08-25T15:16:52.584437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 102.39}"
flow_slowloris_000054,185.220.101.99,10.0.10.5,40053,80,TCP,167.8,27,122,1,19,PSH-ACK,5.82,0.0894,2.9007,,True,DOS_SLOWLORIS,2026-08-25T15:16:52.723437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 167.8}"
flow_slowloris_000055,185.220.101.99,10.0.10.5,40054,80,TCP,185.7,4,201,4,21,PSH-ACK,8.66,0.0808,2.117,,True,DOS_SLOWLORIS,2026-08-25T15:16:52.904437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 185.7}"
flow_slowloris_000056,185.220.101.99,10.0.10.5,40055,80,TCP,183.42,14,211,3,11,PSH-ACK,9.2,0.0818,2.3914,,True,DOS_SLOWLORIS,2026-08-25T15:16:53.064437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 183.42}"
flow_slowloris_000057,185.220.101.99,10.0.10.5,40056,80,TCP,162.57,42,138,4,8,PSH-ACK,6.79,0.0923,2.7235,,True,DOS_SLOWLORIS,2026-08-25T15:16:53.172437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 162.57}"
flow_slowloris_000058,185.220.101.99,10.0.10.5,40057,80,TCP,145.83,58,153,4,9,PSH-ACK,8.39,0.1029,2.8538,,True,DOS_SLOWLORIS,2026-08-25T15:16:53.252437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 145.83}"
flow_slowloris_000059,185.220.101.99,10.0.10.5,40058,80,TCP,161.98,69,178,4,11,PSH-ACK,8.79,0.0926,2.2152,,True,DOS_SLOWLORIS,2026-08-25T15:16:53.318437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 161.98}"
flow_slowloris_000060,185.220.101.99,10.0.10.5,40059,80,TCP,115.65,55,140,2,23,PSH-ACK,9.68,0.1297,3.0307,,True,DOS_SLOWLORIS,2026-08-25T15:16:53.453437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 115.65}"
flow_slowloris_000061,185.220.101.99,10.0.10.5,40060,80,TCP,133.64,78,214,2,16,PSH-ACK,12.81,0.1122,2.223,,True,DOS_SLOWLORIS,2026-08-25T15:16:53.568437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 133.64}"
flow_slowloris_000062,185.220.101.99,10.0.10.5,40061,80,TCP,112.06,41,227,1,16,PSH-ACK,16.21,0.1339,3.1492,,True,DOS_SLOWLORIS,2026-08-25T15:16:53.718437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 112.06}"
flow_slowloris_000063,185.220.101.99,10.0.10.5,40062,80,TCP,129.22,44,201,2,11,PSH-ACK,12.44,0.1161,3.0343,,True,DOS_SLOWLORIS,2026-08-25T15:16:53.895437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 129.22}"
flow_slowloris_000064,185.220.101.99,10.0.10.5,40063,80,TCP,194.32,9,247,2,12,PSH-ACK,10.17,0.0772,2.1076,,True,DOS_SLOWLORIS,2026-08-25T15:16:53.954437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 194.32}"
flow_slowloris_000065,185.220.101.99,10.0.10.5,40064,80,TCP,157.6,69,128,3,18,PSH-ACK,6.5,0.0952,2.9951,,True,DOS_SLOWLORIS,2026-08-25T15:16:54.041437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 157.6}"
flow_slowloris_000066,185.220.101.99,10.0.10.5,40065,80,TCP,153.13,70,125,4,9,PSH-ACK,6.53,0.098,2.9137,,True,DOS_SLOWLORIS,2026-08-25T15:16:54.136437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 153.13}"
flow_slowloris_000067,185.220.101.99,10.0.10.5,40066,80,TCP,231.59,40,152,2,15,PSH-ACK,5.25,0.0648,2.5483,,True,DOS_SLOWLORIS,2026-08-25T15:16:54.295437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 231.59}"
flow_slowloris_000068,185.220.101.99,10.0.10.5,40067,80,TCP,231.15,78,269,2,10,PSH-ACK,9.31,0.0649,3.0165,,True,DOS_SLOWLORIS,2026-08-25T15:16:54.370437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 231.15}"
flow_slowloris_000069,185.220.101.99,10.0.10.5,40068,80,TCP,288.22,7,188,1,24,PSH-ACK,5.22,0.052,2.2257,,True,DOS_SLOWLORIS,2026-08-25T15:16:54.445437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 288.22}"
flow_slowloris_000070,185.220.101.99,10.0.10.5,40069,80,TCP,287.71,75,148,2,13,PSH-ACK,4.12,0.0521,2.668,,True,DOS_SLOWLORIS,2026-08-25T15:16:54.610437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 287.71}"
flow_slowloris_000071,185.220.101.99,10.0.10.5,40070,80,TCP,270.1,9,198,3,16,PSH-ACK,5.86,0.0555,2.7849,,True,DOS_SLOWLORIS,2026-08-25T15:16:54.774437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 270.1}"
flow_slowloris_000072,185.220.101.99,10.0.10.5,40071,80,TCP,145.58,38,169,3,9,PSH-ACK,9.29,0.103,2.2635,,True,DOS_SLOWLORIS,2026-08-25T15:16:54.915437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 145.58}"
flow_slowloris_000073,185.220.101.99,10.0.10.5,40072,80,TCP,144.73,61,164,2,25,PSH-ACK,9.07,0.1036,3.1305,,True,DOS_SLOWLORIS,2026-08-25T15:16:55.074437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 144.73}"
flow_slowloris_000074,185.220.101.99,10.0.10.5,40073,80,TCP,221.32,55,220,3,25,PSH-ACK,7.95,0.0678,2.1688,,True,DOS_SLOWLORIS,2026-08-25T15:16:55.234437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 221.32}"
flow_slowloris_000075,185.220.101.99,10.0.10.5,40074,80,TCP,97.88,21,137,2,22,PSH-ACK,11.2,0.1532,2.2633,,True,DOS_SLOWLORIS,2026-08-25T15:16:55.305437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 97.88}"
flow_slowloris_000076,185.220.101.99,10.0.10.5,40075,80,TCP,129.7,63,229,4,23,PSH-ACK,14.12,0.1157,2.7793,,True,DOS_SLOWLORIS,2026-08-25T15:16:55.424437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 129.7}"
flow_slowloris_000077,185.220.101.99,10.0.10.5,40076,80,TCP,229.28,58,236,1,8,PSH-ACK,8.23,0.0654,2.6425,,True,DOS_SLOWLORIS,2026-08-25T15:16:55.533437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 229.28}"
flow_slowloris_000078,185.220.101.99,10.0.10.5,40077,80,TCP,235.14,32,154,1,24,PSH-ACK,5.24,0.0638,2.7706,,True,DOS_SLOWLORIS,2026-08-25T15:16:55.713437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 235.14}"
flow_slowloris_000079,185.220.101.99,10.0.10.5,40078,80,TCP,222.94,28,141,2,11,PSH-ACK,5.06,0.0673,3.1927,,True,DOS_SLOWLORIS,2026-08-25T15:16:55.820437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 222.94}"
flow_slowloris_000080,185.220.101.99,10.0.10.5,40079,80,TCP,211.03,71,134,2,15,PSH-ACK,5.08,0.0711,2.9706,,True,DOS_SLOWLORIS,2026-08-25T15:16:55.986437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 211.03}"
flow_slowloris_000081,185.220.101.99,10.0.10.5,40080,80,TCP,107.62,20,219,1,10,PSH-ACK,16.28,0.1394,2.5908,,True,DOS_SLOWLORIS,2026-08-25T15:16:56.134437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 107.62}"
flow_slowloris_000082,185.220.101.99,10.0.10.5,40081,80,TCP,213.82,14,203,2,20,PSH-ACK,7.6,0.0702,2.8089,,True,DOS_SLOWLORIS,2026-08-25T15:16:56.222437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 213.82}"
flow_slowloris_000083,185.220.101.99,10.0.10.5,40082,80,TCP,102.17,53,263,4,11,PSH-ACK,20.59,0.1468,3.1753,,True,DOS_SLOWLORIS,2026-08-25T15:16:56.374437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 102.17}"
flow_slowloris_000084,185.220.101.99,10.0.10.5,40083,80,TCP,206.48,30,120,1,13,PSH-ACK,4.65,0.0726,2.8241,,True,DOS_SLOWLORIS,2026-08-25T15:16:56.429437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 206.48}"
flow_slowloris_000085,185.220.101.99,10.0.10.5,40084,80,TCP,172.13,27,243,4,8,PSH-ACK,11.29,0.0871,2.952,,True,DOS_SLOWLORIS,2026-08-25T15:16:56.601437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 172.13}"
flow_slowloris_000086,185.220.101.99,10.0.10.5,40085,80,TCP,137.99,27,172,3,9,PSH-ACK,9.97,0.1087,2.5302,,True,DOS_SLOWLORIS,2026-08-25T15:16:56.757437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 137.99}"
flow_slowloris_000087,185.220.101.99,10.0.10.5,40086,80,TCP,224.98,54,246,1,18,PSH-ACK,8.75,0.0667,2.4896,,True,DOS_SLOWLORIS,2026-08-25T15:16:56.910437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 224.98}"
flow_slowloris_000088,185.220.101.99,10.0.10.5,40087,80,TCP,225.57,43,129,1,9,PSH-ACK,4.58,0.0665,2.7032,,True,DOS_SLOWLORIS,2026-08-25T15:16:57.094437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 225.57}"
flow_slowloris_000089,185.220.101.99,10.0.10.5,40088,80,TCP,177.38,23,279,3,9,PSH-ACK,12.58,0.0846,2.861,,True,DOS_SLOWLORIS,2026-08-25T15:16:57.155437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 177.38}"
flow_slowloris_000090,185.220.101.99,10.0.10.5,40089,80,TCP,264.18,47,209,4,17,PSH-ACK,6.33,0.0568,2.4428,,True,DOS_SLOWLORIS,2026-08-25T15:16:57.334437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 264.18}"
flow_slowloris_000091,185.220.101.99,10.0.10.5,40090,80,TCP,212.86,8,193,2,16,PSH-ACK,7.25,0.0705,2.3323,,True,DOS_SLOWLORIS,2026-08-25T15:16:57.403437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 212.86}"
flow_slowloris_000092,185.220.101.99,10.0.10.5,40091,80,TCP,172.41,1,215,2,9,PSH-ACK,9.98,0.087,2.5842,,True,DOS_SLOWLORIS,2026-08-25T15:16:57.469437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 172.41}"
flow_slowloris_000093,185.220.101.99,10.0.10.5,40092,80,TCP,212.06,14,249,3,25,PSH-ACK,9.39,0.0707,2.3315,,True,DOS_SLOWLORIS,2026-08-25T15:16:57.542437+00:00,"{""attack_vector"": ""SLOWLORIS"", ""connection_hold_sec"": 212.06}"
